keyword,tfidf,count
NBS,1.0,45
settlements,1.0,32
urban heat island,1.0,24
institutional change,1.0,16
key infrastructure,1.0,15
urban development,1.0,15
urban populations,1.0,13
urban communities,1.0,12
land use planning,1.0,12
urban governance,1.0,12
Urban Agenda,1.0,10
zoning,1.0,10
physical infrastructure,1.0,10
Urbanisation,1.0,10
urban,1.0,10
urban flooding,1.0,10
ICT,1.0,10
Urban Areas,1.0,10
transformative capacity,1.0,10
Urbanization,1.0,10
green roofs,1.0,9
social vulnerability,1.0,8
local governments,1.0,8
urban settlements,1.0,8
urban systems,1.0,8
Cities,1.0,8
urban climate resilience,1.0,8
cascading risks,1.0,8
thermal comfort,1.0,8
stormwater management,1.0,8
Infrastructure,1.0,8
urban trees,1.0,8
Settlements,1.0,8
social infrastructure,1.0,7
urban contexts,1.0,7
urban centres,1.0,7
NGOs,1.0,7
social media,1.0,7
cold waves,1.0,7
infrastructure systems,1.0,7
urban infrastructure,1.0,7
urban sustainability,1.0,7
climate gentrification,1.0,7
Covenant of Mayors,1.0,7
energy infrastructure,1.0,6
urban expansion,1.0,6
housing,1.0,6
youth,1.0,6
infrastructures,1.0,6
informal urban settlements,1.0,6
urban heat islands,1.0,6
urban climate adaptation,1.0,6
flood risks,1.0,6
Planning,1.0,6
water infrastructure,1.0,6
demographics,1.0,6
LMICs,1.0,6
urban forests,1.0,6
street trees,1.0,6
urban form,1.0,6
Los Angeles,1.0,6
ICTs,1.0,6
private finance,1.0,6
Bengaluru,1.0,6
policy action gap,1.0,6
Himalayas,1.0,6
Semarang,1.0,6
urban risk,1.0,5
infrastructure services,1.0,5
risk assessments,1.0,5
urban growth,1.0,5
Nairobi,1.0,5
public services,1.0,5
international agreements,1.0,5
built environment,1.0,5
embankments,1.0,5
surface water flooding,1.0,5
urban water scarcity,1.0,5
urban migration,1.0,5
infrastructure networks,1.0,5
transport infrastructure,1.0,5
ICT infrastructure,1.0,5
projected urbanisation patterns,1.0,5
building design,1.0,5
historic buildings,1.0,5
businesses,1.0,5
urban climate governance,1.0,5
transnational municipal networks,1.0,5
European Environment Agency,1.0,5
community organisations,1.0,5
Urban adaptation,1.0,5
Social learning,1.0,5
ACCCRN,1.0,5
urban green spaces,1.0,5
Habitat International,1.0,5
statista,1.0,5
urban planning,0.9669086756778235,24
urban population,0.9333040706757955,14
cities,0.9298452566352118,29
social learning,0.9258109173883752,15
urban adaptation,0.9161065074765006,32
urban areas,0.9126885241987994,81
corruption,0.9071250015696318,11
informal settlements,0.9018689746786173,55
land subsidence,0.8954231638417488,13
urban heat island effect,0.8787527504856121,9
New York City,0.8765007172554079,11
transformative adaptation,0.8459285214579455,11
climate change risk,0.8414675054067714,9
flood events,0.8384894100990024,9
urbanization,0.8294984347168268,8
urban resilience,0.8258183131230541,16
migrants,0.8001164806761987,7
Urban agriculture,0.7914033835493979,6
climate mitigation,0.7906722591162552,15
Urban Climate Change Research Network,0.7527086871895842,6
community resilience,0.7508946989902762,6
human settlements,0.7447125448033964,12
Water Policy,0.7409944653057191,8
security,0.7399063948022538,9
investment,0.72674054769646,16
accountability,0.7240746830578099,9
urbanisation,0.7132879605616738,39
climate adaptation,0.7056488655867565,69
air pollutants,0.6990816804859858,5
resettlement,0.6990816804859857,6
infrastructure,0.6954178107367077,40
urban agriculture,0.6946602853209238,14
race,0.6898014505102779,5
informality,0.6898014505102777,7
Sustainability,0.6891526402633177,18
private sector,0.6822512863090129,8
England,0.6805030412765031,8
water resource management,0.6803249435477118,5
planning,0.6786625879311319,16
Global South,0.6657487785173551,15
flood risk,0.6591090996298219,18
climate governance,0.648707076477709,5
green spaces,0.6352661377427833,5
2030 Agenda,0.6304230605402532,6
green infrastructure,0.6254176185890896,15
flood protection,0.6236781034887716,7
