keyword,count
industry,82
IEA,76
China,54
CCS,51
CO2 emissions,43
material efficiency,43
circular economy,43
energy efficiency,43
recycling,35
GHG emissions,31
electrification,27
hydrogen,25
Material Economics,23
carbon capture,21
GDP,21
mitigation options,21
EU,21
feedstock,20
UK,19
OECD,17
industrial sector,16
industry sector,16
Energy efficiency,15
plastics,15
Europe,15
Industry,14
materials efficiency,14
chemical recycling,14
International Aluminium Institute,14
CCU,14
Sustainable Development Goals,13
fuel switching,13
carbon leakage,13
Circular Economy,13
innovation,12
carbon pricing,12
chemical industry,12
transparency,12
cement production,12
industrial symbiosis,12
Energy Transitions Commission,12
ammonia,12
methanol,12
sustainability,12
Paris Agreement,11
SDGs,11
basic materials,11
Material efficiency,11
costs,11
biomass,11
industrial decarbonisation,11
Energy Efficiency,11
Cambridge University Press,10
net zero emissions,10
electricity,10
industrial emissions,10
circularity,10
concrete,10
value chains,10
decarbonisation,10
material demand,10
waste heat,10
LEILAC,10
final energy demand,10
mitigation strategies,10
steel industry,10
infrastructure,9
World Steel Association,9
steel production,9
indirect emissions,9
building codes,9
cement industry,9
European Commission,9
material stocks,8
mitigation option,8
electrolysis,8
heavy industry,8
climate policy,8
UNEP,8
developing countries,8
employment,8
European Union,8
Material Economics 2019,8
methane,8
standards,8
industrial policy,8
economic growth,8
sustainable development,8
developed countries,7
direct air capture,7
regulations,7
economic development,7
bioenergy,7
fossil fuels,7
IPCC,7
hydrogen production,7
iron ore,7
climate change,7
Carbon Capture,7
Climate Change,6
primary production,6
GHG,6
manufactured capital,6
Electrification,6
clinker,6
governance,6
industrial processes,6
material extraction,6
population,6
Indirect emissions,6
World Bank,6
India,6
carbon intensity,6
energy efficiency improvements,6
biogenic carbon,6
Germany,6
Material Efficiency,6
steel,6
renewable energy,6
Japan,6
heat recovery,6
natural gas,6
negative emissions,6
investment,6
waste plastics,6
Hydrogen Energy,6
Belgium,6
United States,6
Intergovernmental Panel on Climate Change,5
process emissions,5
waste,5
circular material flows,5
mitigation costs,5
demand response,5
biomass feedstock,5
pulp and paper industry,5
material stock intensity,5
CBAM,5
CCUS,5
industrial GHG emissions,5
supply chains,5
urbanisation,5
International Energy Agency,5
resource efficiency,5
non-ferrous metals,5
sustainable consumption,5
value chain,5
industrial sectors,5
construction materials,5
Circular economy,5
urban symbiosis,5
South Korea,5
storage,5
GHG intensity,5
electricity demand,5
sectoral couplings,5
olefins,5
GHG pricing,5
green public procurement,5
RDI,5
public procurement,5
climate change mitigation,5
Economics,5
United States of America,4
Working Group III,4
AR5,4
production,4
integrated assessment models,4
plastic waste,4
heat pumps,4
building materials,4
innovative processes,4
waste management,4
heavy industries,4
zero emissions,4
demand management,4
material stock,4
industrial transition,4
industrial energy use,4
energy consumption,4
GCCA,4
fertilisers,4
carbon footprint,4
saturation effect,4
supply chain,4
international trade,4
carbon prices,4
material efficiency strategies,4
petrochemicals,4
cement,4
iron,4
feedstocks,4
biogas,4
chemical production,4
energy security,4
methane pyrolysis,4
blast furnace,4
cementitious materials,4
UKCCC,4
lead markets,4
regulation,4
accountability,4
embodied emissions,4
institutional capacity,4
Canada,4
chemical products,4
Plastics,4
prices,4
sustainable development goals,4
NZE2050,4
SDS,4
emerging economies,4
carbon taxes,4
government,4
Public procurement,4
Netherlands,4
internal carbon pricing,4
Carbon Pricing,4
Border Carbon Adjustments,4
CO2 capture,4
ngfs,4
Sixth Assessment Report,3
GHG intensities,3
product use,3
direct industrial emissions,3
medium confidence,3
primary processes,3
climate change scenario modelling,3
C,3
carbon dioxide,3
final products,3
reuse,3
electric arc furnace,3
learning,3
manufacturing industries,3
material intensity,3
material flows,3
Maddison Project,3
IRP,3
CDIAC,3
aggregates,3
Geological Survey,3
total,3
direct emissions,3
CO2,3
Circle Economy,3
infrastructure development,3
global GDP,3
OECD countries,3
US,3
urban planning,3
USA,3
remanufacturing,3
energy efficiency measures,3
Switzerland,3
Industrial Transformation 2050,3
Life Cycle Assessment,3
WBCSD,3
industrial park,3
biofuels,3
fermentation,3
anaerobic digestion,3
ethanol,3
transmission,3
renewables,3
chemical processes,3
Hydrogen,3
chemical feedstocks,3
enhanced oil recovery,3
synthetic hydrocarbons,3
agriculture,3
biodiversity,3
BECCS,3
coal fly ash,3
renewable electricity,3
benchmarking,3
monitoring,3
waste handling,3
mitigation potential,3
investment cycles,3
2021,3
steel scrap,3
alloying,3
copper contamination,3
GHG reduction,3
SIDERWIN,3
cement sector,3
blast furnace slag,3
certification,3
polymers,3
steam cracker,3
pyrolysis,3
primary aluminium,3
biorefineries,3
cost,3
modelling,3
IAMs,3
industries,3
2060,3
ETC Supply Side scenario,3
age profile,3
business models,3
blast furnaces,3
risk,3
climate action,3
SDG 12,3
sustainable production,3
life satisfaction,3
Storage,3
innovation policy,3
pricing,3
investments,3
carbon price,3
benchmarking systems,3
GHG prices,3
climate club,3
Hourcade,3
California Climate Investments,3
IN4Climate,3
Carbon Leakage,3
Greenhouse gas emissions,3
EU ETS,3
ICF,3
History,3
climatestrategies,3
green economy,3
Greenhouse Gas Emissions,3
Carbon pricing,3
greenhouse gas emissions,3
Global Warming,3
IPCC Special Report,3
global greenhouse gas emission pathways,3
poverty,3
socioeconomic metabolism,3
carbon dioxide emissions,3
Russian Federation,2
United Kingdom,2
Industrial final energy,2
basic materials industries,2
GHG energy carriers,2
carbon feedstock,2
basic materials extraction,2
fuel combustion,2
petrochemical processes,2
Electricity,2
energy carrier,2
renewable energy sources,2
low carbon options,2
competitiveness,2
steel demand,2
ground limestone,2
calcined clays,2
Portland cement,2
manufacturing,2
Pulp mills,2
paper mills,2
organic chemicals,2
geographical distribution,2
international shipping,2
CCS geology,2
materials demand management,2
efficiency,2
industrial CO2 emissions,2
