keyword,count
Paris Agreement,364
UNFCCC,124
developing countries,87
climate change,83
international cooperation,81
Kyoto Protocol,79
SRM,55
sustainable development,49
transparency,42
GHG emissions,34
NDCs,33
climate mitigation,30
India,27
China,26
governance,25
CDM,25
World Bank,25
adaptation,24
Climate Change,23
climate finance,23
human rights,22
SAI,22
Cambridge University Press,21
capacity building,21
CDR,21
emissions reductions,20
cooperation,19
climate clubs,18
climate change mitigation,18
International cooperation,17
AR5,17
Montreal Protocol,17
Paris Rulebook,17
Human Rights,17
compliance,16
deforestation,16
GCF,16
solar geoengineering,16
developed countries,15
Sustainable Development,15
EU,15
Indonesia,15
ICAO,15
CORSIA,15
accountability,14
global warming,14
global stocktake,14
greenhouse gas emissions,14
geoengineering,14
Conference of the Parties,14
finance,13
Sustainable Development Goals,13
CO2 emissions,13
solar radiation management,13
Paris agreement,13
Germany,12
IPCC,12
climate action,12
Brazil,12
Technology Mechanism,12
Europe,12
WTO,12
United Kingdom,11
technology development,11
sustainability,11
Oxford University Press,11
SDGs,10
fairness,10
UNEP,10
OECD,10
CTCN,10
biodiversity,10
Kigali Amendment,10
IMO,10
2030 Agenda,9
mitigation policies,9
international law,9
climate governance,9
United States,9
United Nations Environment Programme,9
Climate Finance,9
international agreements,8
medium confidence,8
equity,8
UN climate regime,8
GHGs,8
mitigation,8
climate engineering,8
industrialised countries,8
Switzerland,8
Green Climate Fund,8
renewable energy,8
Minamata Convention,8
UK,8
international shipping,8
aviation,8
Climate Engineering,8
sectoral agreements,7
Climate change,7
Cancun Agreements,7
global commons framing,7
innovation,7
methane,7
Clean Development Mechanism,7
accounting,7
NDC,7
land use,7
ITMOs,7
environmental integrity,7
multilateral development banks,7
agriculture,7
EU ETS,7
energy efficiency,7
IRENA,7
international climate policy,7
modelling,7
social movements,7
Norway,7
Solar geoengineering,7
Solar Geoengineering,7
Australia,6
Nationally Determined Contributions,6
greenhouse gases,6
shipping,6
multilateral agreements,6
poverty,6
International Cooperation,6
financial support,6
