keyword,count
developing countries,111
climate finance,90
OECD,61
climate change,53
Paris Agreement,53
Africa,48
World Bank,47
investment,43
green bonds,40
IRENA,38
adaptation,31
financial institutions,30
IMF,30
UNFCCC,29
capital markets,27
finance,26
developed countries,26
IEA,26
UNEP,26
transparency,25
China,25
transition risk,23
Climate Finance,23
financing,23
Climate Change,22
renewable energy,20
UK,20
climate risk,19
uncertainty,19
pandemic,19
SDGs,19
insurance,19
private finance,19
energy efficiency,19
India,17
financial sector,17
climate action,17
transaction costs,16
carbon pricing,16
institutional investors,16
OECD Publishing,16
stranded assets,15
guarantees,15
financial system,14
climate financing,14
AR5,14
bonds,14
financial assets,14
Green Climate Fund,14
women,14
Europe,14
GIZ,14
Finance,13
financial flows,13
medium confidence,13
banks,13
Just Transition,13
International Monetary Fund,13
International Renewable Energy Agency,13
institutional capacity,12
GDP,12
investments,12
resilience,12
European Commission,12
Germany,12
Kenya,12
United Nations Environment Programme,12
World Bank Group,12
United Nations Framework Convention on,12
Investment,11
sustainable development,11
financial markets,11
debt sustainability,10
ESG,10
international climate finance,10
fossil fuels,10
financial risk,10
France,10
Green bonds,10
Climate Bonds Initiative,10
financial stability,9
climate investments,9
high confidence,9
Climate finance,9
G20,9
private investment,9
climate justice,9
2020,9
blended finance,9
Climate Policy Initiative,9
technology costs,9
business models,9
investment needs,9
Latin America,9
ARC,9
climate change mitigation,9
International Finance Corporation,9
green bond market,9
Green Bonds,9
climate,8
climate mitigation,8
GHG emissions,8
TCFD,8
IPCC,8
incentives,8
green investments,8
North America,8
CPI,8
carbon markets,8
innovation,8
transport sector,8
local capital markets,8
climate risk pooling,8
climate policy,8
Canada,8
sustainability,8
ODI,8
climate investment,7
central banks,7
agriculture,7
developing regions,7
fossil fuel subsidies,7
transition risks,7
sustainable finance,7
climate risk insurance,7
UN,7
technical assistance,7
Global Environment Facility,7
USA,7
infrastructure,7
public finance,7
climate policies,7
carbon taxes,7
South Africa,7
SDG,7
private sector,7
opportunity costs,7
standardisation,7
African countries,7
financial supervisors,7
disclosure,7
Blended Finance Taskforce,7
European Union,7
drought,7
divestment,7
Luxembourg,7
Sustainability,7
Developing Countries,7
BIS,7
Switzerland,7
Renewable Energy Investment,7
Cambridge University Press,6
home bias,6
investment requirements,6
regulatory frameworks,6
trust,6
financing costs,6
Sustainable Development Goals,6
green bond markets,6
climate targets,6
GCF,6
CO2 emissions,6
global warming,6
developing economies,6
capacity building,6
Brazil,6
industry,6
Rainforest Action Network,6
financing needs,6
economic costs,6
modelling,6
Australia,6
economic activities,6
development finance institutions,6
systemic risk,6
gender equality,6
Disaster Risk Reduction,6
Bloomberg New Energy Finance,6
Gender,6
governance,5
vulnerable countries,5
national development banks,5
forest sector,5
financial instruments,5
multilateral development banks,5
energy sector,5
global climate finance,5
international public climate finance,5
subsidies,5
mitigation,5
climate risks,5
NGFS,5
monetary policy,5
2021,5
pandemics,5
credit ratings,5
developed economies,5
ECB,5
GFCF,5
bond markets,5
International Energy Agency,5
climate change adaptation,5
loans,5
pricing,5
electricity,5
real estate,5
rail infrastructure,5
Oxford Economics,5
financing gap,5
Food and Land Use Coalition,5
fiscal space,5
Transparency,5
physical risk,5
greenwashing,5
Mozambique,5
CCRIF,5
accountability,5
subnational climate finance,5
innovative financial products,5
ICMA,5
sustainable investments,5
financial performance,5
EIB,5
International Capital Market Association,5
IFC,5
Climate Risk Insurance,5
Ethiopia,5
Microfinance,5
Multilateral Development Banks,5
London,5
Oxford University Press,5
Climate Change Adaptation,5
Springer International Publishing,5
Economics,5
Development,5
Institutional Investors,5
oxfam,5
Britain,5
Business Models,5
Overseas Development Institute,5
monetary quantities,5
comparability,5
just transition,4
climate shocks,4
public finances,4
risk perceptions,4
investors,4
land use,4
regulatory environment,4
debt transparency,4
debt,4
investment decisions,4
stocks,4
real economy,4
CAPEX,4
commercial banks,4
adaptation finance,4
international cooperation,4
financial regulation,4
European Central Bank,4
regulation,4
interest rates,4
Basel III,4
equity,4
global,4
Central banks,4
recovery,4
transport,4
EU,4
climate investment trap,4
F,4
private investors,4
World Bank Data,4
Asia,4
accounting,4
mitigation actions,4
power sector,4
CDP,4
financial crisis,4
incremental costs,4
investment risks,4
AR6 Scenarios Database,4
Distribution,4
electrification,4
infrastructure investments,4
taxonomies,4
energy transitions,4
carbon emissions,4
Uganda,4
sovereign bonds,4
fossil fuel companies,4
stranded fossil fuel assets,4
public funds,4
central bank,4
securitisation,4
Financing,4
Commonwealth Secretariat,4
Insurance,4
flooding,4
Climate change,4
community finance,4
Sustainable Finance,4
ESG criteria,4
African Union Commission,4
multilaterals,4
BlackRock,4
African Development Bank,4
Asian Development Bank,4
IIGCC,4
IATFD,4
Fintech,4
Urban Transitions,4
Ethics,4
bitstream,4
unepfi,4
Sustainable Development,4
