keyword,count
energy efficiency,77
developing countries,64
residential buildings,45
GHG emissions,41
China,40
building sector,35
climate change,33
Europe,32
IEA,29
energy consumption,28
energy demand,26
CO2 emissions,23
International Energy Agency,23
Developed Countries,22
Germany,21
UK,21
Energy Efficiency,21
non-residential buildings,19
renewable energy,19
appliances,18
India,17
EU,17
energy savings,17
Sustainability,17
final energy demand,16
European Union,16
FiT,16
heating,15
sufficiency,15
building energy codes,15
South Africa,15
rebound effects,15
embodied energy,14
space heating,14
heat pumps,14
rebound effect,14
RPS,14
Brazil,13
water heating,13
residential sector,13
carbon tax,13
building stock,12
health benefits,12
ventilation,11
children,11
sufficiency measures,10
Eastern Asia,10
Australia,10
cooking,10
built environment,10
fuel poverty,10
circular economy,10
France,10
women,10
World Health Organization,10
embodied emissions,9
AR5,9
sustainable development,9
renewables,9
North America,9
Sustainable Development,9
sufficiency potential,9
mitigation potential,9
Energy efficiency,9
demand response,9
health,9
Italy,9
buildings sector,9
thermal comfort,9
European Commission,9
United States,9
investment,8
building materials,8
3D printing,8
building services,8
cooling,8
Eurasia,8
climate change mitigation,8
population,8
Africa,8
data centres,8
Austria,8
energy poverty,8
green buildings,8
sustainable development goals,8
mitigation actions,8
mitigation measures,8
office buildings,8
Mirasgedis,7
Thailand,7
efficiency,7
indoor air quality,7
commercial buildings,7
air conditioning,7
Resource Efficiency,7
direct emissions,7
Middle East,7
2050,7
GDP,7
small appliances,7
insulation,7
energy performance,7
Canada,7
Mexico,7
SDGs,7
energy audits,7
institutional capacity,7
EU Member States,7
Kenya,7
Public Health,7
Russian Federation,6
Cambridge University Press,6
building types,6
Sufficiency,6
information,6
digitalisation,6
electrification,6
indirect emissions,6
Southern Asia,6
efficiency measures,6
European countries,6
energy renovations,6
subsidies,6
Greece,6
Netherlands,6
Indonesia,6
Climate change,6
climate change impacts,6
uncertainty,6
energy access,6
energy efficiency policies,6
modelling,6
World Bank,6
electricity demand,5
building components,5
human activities,5
education,5
climate mitigation,5
urban areas,5
innovation,5
public buildings,5
housing,5
greenhouse gas emissions,5
energy supply,5
Japan,5
GHG intensity,5
