keyword,count
climate change,104
sustainable development,51
Paris Agreement,46
Climate Change,36
GHG emissions,30
IPCC,29
climate action,28
climate mitigation,28
Cambridge University Press,27
climate policy,26
SDGs,23
governance,18
climate change mitigation,17
sustainability,17
Sustainable Development Goals,16
CO2 emissions,16
decarbonisation,13
agriculture,13
developing countries,13
Sustainable Development,12
UNFCCC,12
China,12
political economy,11
climate governance,11
economic development,10
innovation,10
carbon pricing,10
Oxford University Press,10
international cooperation,9
economic growth,9
AR5,9
land use,9
ethics,9
economics,9
ecosystem services,9
Intergovernmental Panel on Climate Change,8
synergies,8
GDP,8
international trade,8
fossil fuels,8
Climate change,8
Sustainability,8
India,7
adaptation,7
finance,7
climate policies,7
stranded assets,7
equity,7
Africa,7
poverty,7
global emissions,7
mitigation,7
Political Economy,7
United Kingdom,6
Brazil,6
International cooperation,6
climate finance,6
fairness,6
modelling,6
Green Climate Fund,6
GHGs,6
investment,6
developed countries,6
South Africa,6
Canada,6
United States,6
mitigation costs,6
IMPs,6
human development,6
Germany,5
Nationally Determined Contributions,5
climate,5
AR,5
population,5
food security,5
risk,5
uncertainty,5
greenhouse gases,5
forestry,5
industry,5
global warming,5
renewable energy,5
France,5
transparency,5
energy efficiency,5
quantitative scenarios,5
HIHD levels,5
Social Cost of Carbon,5
Ethics,5
World Bank,5
Climate Change Mitigation,5
United States of America,4
Australia,4
Working Group III,4
cost,4
global sustainable development,4
Global Warming,4
biodiversity,4
collective action,4
desertification,4
land degradation,4
AFOLU,4
urban systems,4
cooperation,4
justice,4
vulnerability,4
Kyoto Protocol,4
climate adaptation,4
methane,4
life expectancy,4
shipping,4
greenhouse gas emissions,4
health,4
electric vehicles,4
Asia,4
climate policymaking,4
Climate Mitigation,4
sustainable development goals,4
carbon leakage,4
recycling,4
CDR,4
central banks,4
gender,4
Illustrative Mitigation Pathways,4
IAMs,4
social cost,4
international climate policy regime,4
discount rate,4
carbon neutrality,4
Harvard University Press,4
Economics,4
Sustainable Consumption,4
Climate Policy,4
Switzerland,4
Kenya,4
Framing,3
resilience,3
emission pathways,3
global,3
costs,3
poverty eradication,3
sectoral chapters,3
industrialised countries,3
AR6,3
Risk,3
social cost of carbon,3
emissions mitigation,3
Finance,3
Montreal Protocol,3
SDG 13,3
energy,3
financial system,3
Financial Stability Board,3
financial institutions,3
Talanoa Dialogue,3
nitrous oxide,3
pandemic,3
air pollution,3
inequality,3
sovereign debt,3
public spending,3
school strikes,3
NDCs,3
economic activity,3
anthropogenic GHG emissions,3
IRENA,3
SRM,3
financial sector,3
industries,3
climate negotiations,3
Equity,3
integrated assessment models,3
international negotiations,3
poor countries,3
fertility,3
economic incentives,3
carbon prices,3
societal transformation,3
international institutions,3
WGIII assessment,3
IPCC Special Report,3
carbon budgets,3
carbon budget,3
renewables,3
environmental justice,3
goals,3
Human Development,3
sustainable development corridor,3
development,3
damage functions,3
risks,3
inertia,3
global environmental change,3
societal transformations,3
renewable electricity,3
Inst,3
psychology,3
democracy,3
Ontario,3
market,3
Europe,3
Bangladesh,3
Recycling,3
Green Economy,3
European Union,3
Paris Climate Agreement,3
National Academies Press,3
MIT Press,3
environmental policy,3
Global Climate Change,3
Turkey,3
shared socioeconomic pathways,3
Introduction,2
Sixth Assessment Report,2
societal awareness,2
equitable climate policies,2
Climate mitigation,2
industrialisation,2
global climate mitigation,2
alternative development pathways,2
social innovation,2
institutional factors,2
institutions,2
political context,2
pull forces,2
innovative technologies,2
climate impacts,2
distributional impacts,2
distributional concerns,2
civil society organisations,2
social dynamics,2
Anthropocene,2
human activity,2
planetary boundaries,2
green,2
policy design,2
isation,2
industrial systems,2
temperature target,2
air quality,2
distributional implications,2
accounting,2
global commons,2
political philosophy,2
cultural norms,2
culture,2
international climate negotiations,2
risk framing,2
risk management,2
ecological systems,2
climate damages,2
climate change risks,2
capital allocation,2
COP24,2
economic risks,2
GDP growth,2
fossil fuel combustion,2
fluorinated gases,2
purchasing power parity,2
territorial accounting,2
international aviation,2
traded goods,2
extreme poverty,2
income inequality,2
global economic inequality,2
low,2
interest rates,2
recovery packages,2
air cargo,2
emerging economies,2
financial resources,2
developing economies,2
energy sector,2
unemployment,2
private capital,2
Recovery packages,2
private investment,2
institutional investors,2
employment,2
consumption taxes,2
fossil fuel industry,2
economic efficiency,2
Just Transition,2
solar photovoltaic,2
Renewable Energy,2
cost reductions,2
IEA,2
batteries,2
electrification,2
humanity,2
climate litigation,2
multilateral cooperation,2
international networks,2
drivers,2
sectoral definitions,2
trade openness,2
marginal abatement costs,2
differentiated carbon taxes,2
WTO,2
carbon content,2
national commitments,2
climate goals,2
storage,2
carbon capture,2
food insecurity,2
bioenergy,2
solar radiation modification,2
DACCS,2
uncertainties,2
artificial intelligence,2
distribution,2
UNEP 2020,2
Climate finance,2
multilateral development banks,2
Political economy,2
Incumbent industries,2
women,2
mitigation policies,2
climate agreements,2
values,2
climate change impacts,2
regulation,2
critical resources,2
international policy,2
interest groups,2
international climate governance,2
NGOs,2
regime complex,2
global cooperation,2
technology development,2
climate justice,2
organised hypocrisy,2
USA,2
international climate cooperation,2
Climate Change Cooperation Index,2
Scenarios,2
pathways,2
scenarios database,2
mitigation strategies,2
shifting development pathways,2
incentives,2
financial incentives,2
environmental protection,2
climate targets,2
IPCC reports,2
UNEP,2
Sustainable development,2
Doughnut Economics,2
environmental limits,2
green economy,2
social justice,2
2020,2
vertical axis,2
Historical Index,2
HDI,2
sustainable development zone,2
SDG zone,2
HIHD,2
learning,2
intergenerational justice,2
carbon dioxide removal,2
global pathways,2
induced innovation,2
moral imperative,2
trust,2
moderation,2
environmental sustainability,2
Just Transitions,2
exponential growth,2
regulatory structures,2
Transition Management,2
transition theories,2
economic theory,2
Psychology,2
social context,2
information,2
Developmental states,2
electoral systems,2
investments,2
policy,2
politics,2
Enabling Conditions,2
Aggregate economic frameworks,2
EU,2
coalitions,2
Silesia Declaration,2
Climate,2
social attitudes,2
emission trends,2
climate change mitigation policies,2
coordination,2
national trends,2
transport,2
Fossil fuels,2
territorial responsibility,2
decarbon,2
Complexity,2
Identity,2
UN Sustainable Development Goals,2
clean energy transitions,2
Developing Countries,2
climate change research,2
National Bureau of Economic Research,2
capitalism,2
global political economy,2
climate change policy,2
southern Africa,2
National Research Council,2
Climate Intervention,2
Global Carbon Pricing,2
Global Climate Governance,2
Uncertainty,2
Climate Sensitivity,2
Sustainability Science,2
Urban Science,2
Resilience,2
Negative emissions,2
Climate justice,2
Paris,2
Urban Transformations,2
Exchange Rate Risk,2
worldbank,2
CO2 mitigation,2
Governance,2
Global Environmental Governance,2
EU ETS,2
global climate change,2
Climate Governance,2
Geneva,2
Biodiversity,2
Ecosystem Services,2
Renewable Energy Sources,2
Assessment Report,2
Fifth Assessment Report,2
Minx,2
global greenhouse gas emission pathways,2
sustainable land management,2
greenhouse gas fluxes,2
terrestrial ecosystems,2
Masdar City,2
UAE,2
green growth,2
World Resources Institute,2
Transnational Climate Governance,2
Regime Complex,2
Interest,2
Palgrave Macmillan,2
South African,2
UK,2
Capitalism,2
Palgrave Macmillan UK,2
national climate policy,2
public policy,2
Neoliberalism,2
Springer International Publishing,2
Business,2
Climate Politics,2
Yale University Press,2
Austria,2
Contestation,2
Cambridge,2
