keyword,count
GHG emissions,137
CO2 emissions,131
China,74
carbon emissions,33
AR5,32
GDP,26
developing countries,24
economic growth,24
medium confidence,22
emissions,21
GWP100,19
industry,18
Paris Agreement,18
India,16
Europe,16
USA,16
United Kingdom,15
Cambridge University Press,15
uncertainties,15
Asia,15
carbon budget,14
Developed Countries,14
Brazil,13
Intergovernmental Panel on Climate Change,13
carbon intensity,13
land use,13
UK,13
climate change,13
technological change,13
greenhouse gas emissions,13
GHGs,12
power sector,12
uncertainty,12
global warming,12
climate policy,12
population,12
income inequality,12
Latin America,11
EDGAR,11
2020,11
OECD countries,11
forestry,10
international trade,10
Africa,10
innovation,10
climate change mitigation,10
methane,10
confidence interval,10
global warming potentials,10
fossil fuels,10
energy transitions,9
Working Group I,9
GHG emission metrics,9
SLCF emissions,9
energy consumption,9
carbon footprint,9
Sweden,9
United States of America,8
Climate Change,8
Sixth Assessment Report,8
GHG emissions growth,8
energy efficiency,8
carbon pricing,8
fossil fuel infrastructure,8
International Energy Agency,8
global,8
agriculture,8
GWP,8
Germany,8
energy intensity,8
consumption patterns,8
electric vehicles,8
urbanization,8
European Union,7
Working Group III,7
fluorinated gases,7
fossil fuel combustion,7
global emissions,7
developing regions,7
AFOLU,7
emerging economies,7
fossil fuel infrastructures,7
infrastructure,7
nitrous oxide,7
Uncertainties,7
IPCC Sixth Assessment Report,7
IPCC,7
air pollutants,7
Indonesia,7
household emissions,7
CO2 Emissions,7
air quality,7
carbon dioxide emissions,7
Carbon Emissions,7
Netherlands,6
Montreal Protocol,6
CEDS,6
IEA,6
AR6,6
mitigation,6
carbon budgets,6
developed countries,6
emissions reductions,6
Luxembourg,6
Global Carbon Budget 2020,6
World Bank,6
North America,6
climate mitigation,6
AFOLU emissions,6
EU,6
renewable energy,6
global carbon emissions,6
Australia,5
high confidence,5
population growth,5
cumulative CO2 emissions,5
global supply chains,5
renewables,5
international aviation,5
technology transfer,5
investment,5
anthropogenic GHG emissions,5
GHG emissions trends,5
aerosols,5
Kyoto Protocol,5
CH4 emissions,5
mitigation options,5
human health,5
climate policies,5
territorial emissions,5
decoupling index,5
Japan,5
economic development,5
South Africa,5
global trade,5
developed economies,5
East Asia,5
energy use,5
environmental quality,5
urban areas,5
income,5
energy transition,5
Canada,5
cost reductions,5
per capita income,5
rural households,5
carbon taxes,5
United States,5
Climate Change 2014,5
Fifth Assessment Report,5
sustainability,5
drivers,4
chlorofluorocarbons,4
transport sector,4
energy demand,4
batteries,4
carbon pricing gap,4
Community Emissions Data System,4
bookkeeping models,4
Ozone Depletion,4
time horizon,4
accounting,4
CO2 emissions estimates,4
cumulative net CO2 emissions,4
Eastern Europe,4
Central Asia,4
Small Island Developing States,4
structural changes,4
energy sector,4
buildings sector,4
EU countries,4
France,4
Developing countries,4
Kaya decomposition,4
OECD,4
natural gas,4
affluence,4
education,4
Technological change,4
air conditioning,4
Norway,4
costs,4
Carbon footprints,4
working hours,4
social norms,4
carbon tax,4
small producers,4
deforestation,4
Carbon Dioxide Emissions,4
structural decomposition analysis,4
Oxford University Press,4
Sustainability,4
IRENA,4
electric vehicle adoption,4
United Nations Environment Programme,4
Kenya,4
Russian Federation,3
human history,3
fossil fuel,3
hydrochlorofluorocarbons,3
traded products,3
CO2 emission,3
cumulative emissions,3
direct emissions,3
building,3
energy services,3
medium agreement,3
carbon capture,3
economy,3
hydrofluorocarbons,3
Emissions Database,3
Global Atmospheric Research,3
system boundaries,3
Global Carbon Project,3
CH4,3
scientific literature,3
GHG metrics,3
activity data,3
GHG emissions estimates,3
temperature change,3
Austria,3
dynamic GTP,3
time horizons,3
climate goals,3
climate benefits,3
mitigation potentials,3
industrial processes,3
road transport,3
aviation,3
LULUCF,3
UNEP 2020c,3
Middle East,3
Climate Transparency,3
indirect emissions,3
PBEs,3
supply chains,3
Global Carbon Budget,3
Economic Growth,3
decoupling,3
Absolute decoupling,3
globalisation,3
inequality,3
Economic growth,3
consumption,3
rebound effect,3
electricity production,3
electricity,3
Turkey,3
Vietnam,3
populations,3
cooking,3
GDP growth,3
material efficiency,3
public transport,3
environmental sustainability,3
Inequality,3
Income inequality,3
household size,3
leadership,3
photovoltaics,3
mitigation technologies,3
LCOE,3
unit size,3
integrated assessment models,3
Japanese cities,3
urban households,3
carbon footprints,3
Paris climate goals,3
residual fossil fuel emissions,3
global CO2 emissions,3
European Union Emissions Trading Scheme,3
EU ETS,3
transportation sector,3
EVs,3
air pollution,3
Sustainable Development Goals,3
knowledge gaps,3
Harvard University Press,3
urban form,3
Kulionis,3
greenhouse gas emissions metrics,3
country level,3
Climate Change Mitigation,3
G20 countries,3
world countries,3
Springer International Publishing,3
World Meterological Organization,3
Agriculture,3
Carbon emissions,3
international sourcing,3
Carbon Footprint,3
trade,3
household carbon emissions,3
Structural Change,3
Climate,3
Emissions trends,2
Egypt,2
Emissions Trends,2
Climate Change 2022,2
net land use,2
GHG emissions inventories,2
GDP per capita,2
climate change mitigation scenarios,2
global population,2
trade volumes,2
internationally traded products,2
global supply chain,2
economic,2
fuel switching,2
Eastern Asia,2
travel distances,2
carbon intensities,2
equitable income distributions,2
rapid energy transitions,2
medium evidence,2
Intergovernmental Panel on,2
cooperation,2
financial support,2
sustainable energy system,2
modular technologies,2
mitigation scenarios,2
solar energy,2
wind energy,2
storage,2
electricity sector,2
international agreements,2
redistribution,2
fossil fuel CO2 emissions,2
