keyword,count
China,89
GHG emissions,66
India,61
Paris Agreement,54
South Africa,52
mitigation,52
Brazil,49
NDCs,47
sustainability,44
climate change,42
UNFCCC,35
adaptation,32
United Kingdom,31
SDGs,31
development pathways,29
UNEP,27
sustainable development,25
Japan,25
Canada,24
CO2 emissions,23
GDP,22
climate mitigation,22
accelerated mitigation,21
developing countries,21
Germany,21
2050,20
governance,19
carbon pricing,19
Cambridge University Press,18
uncertainty,18
EU,18
accelerated mitigation pathways,17
CCS,17
employment,16
renewable energy,16
Latin America,16
Africa,15
Indonesia,15
Mitigation,14
Sustainable Development Goals,14
economic growth,14
climate change mitigation,14
carbon neutrality,14
France,14
mitigation pathways,13
climate action,13
IPCC,13
energy efficiency,13
UK,13
carbon tax,13
Kenya,13
innovation,13
Sustainable Development,13
Climate Change,12
just transition,12
mitigative capacity,12
bioenergy,12
sustainable development goals,12
poverty,12
agriculture,12
USA,12
investment,12
European Commission,12
infrastructure,12
education,12
World Bank,12
2030,11
finance,11
institutional capacity,11
GHG,11
BECCS,11
renewables,10
electrification,10
food security,10
Intergovernmental Panel on Climate Change,9
medium agreement,9
fossil fuels,9
Climate Action Tracker,9
carbon capture,9
Colombia,9
Ghana,9
United Nations Environment Programme,9
United States of America,8
behavioural change,8
transparency,8
uncertainties,8
global warming,8
Sweden,8
ecosystem services,8
United States,8
United Nations Framework Convention on Climate Change,8
projected emissions,7
society,7
mitigation options,7
social contract,7
shifting development pathways,7
economy,7
emission reductions,7
climate policy,7
SDPS,7
technological innovation,7
European Union,7
inequality,7
international cooperation,7
developed countries,7
modelling,7
median gap,7
mitigation measures,7
methane emissions,7
power sector,7
political economy,7
carbon constraint,7
OECD,7
carbon taxes,7
carbon taxation,7
Belgium,7
Stockholm Environment Institute,7
Europe,7
Oxford University Press,7
United Nations,7
emissions gap,6
implementation gap,6
job creation,6
deforestation,6
SDG,6
social movements,6
methane,6
emissions,6
national studies,6
IEA,6
land use,6
greenhouse gas emissions,6
climate finance,6
international cooperative initiatives,6
ICIs,6
mitigation actions,6
Netherlands,6
Nepal,6
biofuels,6
renewable electricity,6
Asia,6
carbon emissions,6
synergies,6
biodiversity,6
labour taxes,6
gender,6
income inequality,6
Working Group III,5
recovery packages,5
efficiency,5
mitigation strategies,5
incremental change,5
spatial patterns,5
decarbonisation,5
institutions,5
development,5
national mitigation pathways,5
equity,5
energy sector,5
financing,5
official communications,5
emissions pathways,5
NDC,5
Kyoto GHGs,5
global,5
Paris agreement,5
fairness,5
net zero emissions,5
South Korea,5
Thailand,5
Mitigation Action Plans,5
health,5
nuclear power,5
Nigeria,5
Mexico,5
transport sector,5
Australia,5
Turkey,5
policy design,5
Employment,5
consumption patterns,5
Development Pathways,5
structural change,5
public policies,5
energy transitions,5
energy transition,5
adaptation actions,5
coastal ecosystems,5
global greenhouse gas emission pathways,5
carbon dioxide emissions,5
Scottish Government,5
conditional elements,4
conditional NDCs,4
mitigation policies,4
public health,4
resources,4
sustainable development pathways,4
national policy,4
arbonisation,4
incentives,4
climate goals,4
climate policies,4
COP21,4
national level,4
Deep Decarbonization Pathways Project,4
median,4
UNEP 2020a,4
Republic of Korea,4
mitigation potential,4
storage,4
technology transfer,4
modelled pathways,4
investments,4
adaptation costs,4
Scotland,4
competitiveness,4
Carbon neutrality,4
Climate neutrality,4
climate neutrality,4
emission pathways,4
MAPS,4
Peru,4
INDCs,4
Energy Transitions Commission,4
Rocky Mountain Institute,4
energy access,4
industry,4
renewable power generation,4
hydrogen,4
CDR,4
Vietnam,4
Philippines,4
World Meteorological Organization,4
public buildings,4
urbanisation,4
mitigation costs,4
WMO,4
women,4
subsidies,4
globalisation,4
Scenarios,4
human development,4
behaviour change,4
National Development Plan,4
Structural Change,4
blue carbon,4
adaptive capacity,4
NewClimate Institute,4
terrestrial ecosystems,4
hedging strategies,4
Just Transition,4
climate justice,4
Green New Deal,4
Costa Rica,4
National Planning Commission,4
Carbon Tax,4
Economics,4
Global Sustainability,4
Climate Analytics,4
Biodiversity,4
International Energy Agency,4
Pretoria,4
Sixth Assessment Report,3
temperature goals,3
electricity sector,3
land sector,3
transition pathways,3
development objectives,3
sustainable development objectives,3
macroeconomic stability,3
welfare,3
fiscal reforms,3
agriculture sector,3
social practices,3
implementation,3
social contracts,3
distributional consequences,3
economic structure,3
trade unions,3
reduction,3
Nationally Determined Contributions,3
international support,3
IPCC assessments,3
distributional implications,3
mitigation targets,3
LULUCF,3
costs,3
UNFCCC Secretariat,3
independent studies,3
forestry,3
AFOLU sector,3
GWPs,3
IEA 2020,3
sensitivity analysis,3
NDC targets,3
shipping,3
financial resources,3
Uncertainty,3
land use sector,3
limited overshoot,3
financial institutions,3
national governments,3
California,3
human rights,3
deforestation rates,3
Energy efficiency,3
Climate Smart Agriculture,3
net zero CO2 emissions,3
net negative emissions,3
Climate Ambition Alliance,3
global models,3
Chile,3
net zero GHG emissions,3
air quality,3
social costs,3
solar PV,3
electricity generation,3
energy security,3
planetary boundaries,3
building envelopes,3
National Renewable Energy Centre,3
electricity,3
communication technologies,3
Spain,3
building sector,3
CO2 mitigation,3
internet of things,3
circular economy,3
inertia,3
fiscal reform,3
economic activity,3
Ethiopia,3
