keyword,count
climate change,83
China,68
CCS,61
CO2 emissions,52
Europe,52
bioenergy,44
hydrogen,44
India,42
electrification,36
fossil fuels,32
renewables,32
International Energy Agency,32
GHG emissions,31
United States,30
carbon capture,29
biomass,29
USA,27
IRENA,26
mitigation options,25
wind turbines,24
natural gas,23
energy storage,23
BECCS,23
CDR,23
ammonia,23
Africa,22
biofuels,21
electricity,21
wind energy,21
UK,21
Hydrogen,21
electricity sector,19
renewable energy,19
hydropower,19
wind power,18
stranded assets,18
Asia,18
medium confidence,18
energy systems,18
energy system,18
energy efficiency,18
Germany,17
developing countries,17
PV,16
Gas Control,16
energy security,15
solar PV,15
carbon pricing,15
Hydrogen Energy,15
energy sector,14
electrolysis,14
AR6 Scenarios Database,14
costs,14
Canada,14
climate policy,14
International Renewable Energy Agency,14
UAE,14
North America,13
wind resources,13
CO2 capture,13
mitigation actions,13
batteries,12
IEA,12
industry,12
methane,12
Paris Agreement,12
Public support,12
World Bank,12
electric vehicles,11
Australia,11
public support,11
nuclear energy,11
climate change mitigation,11
infrastructure,11
sustainability,11
Climate change,11
Cambridge University Press,10
cooking,10
fossil infrastructure,10
SDGs,10
synthetic fuels,10
storage,10
methane emissions,10
IPCC,10
investment,10
LPG,10
OECD,10
CSP,10
renewable energy sources,10
Energy Storage,10
United States of America,9
wind,9
primary energy,9
energy demand,9
EU,9
energy sources,9
cost,9
fossil fuel subsidies,9
heating,9
hydrogen production,9
fossil energy,9
electricity storage,9
Energy storage,9
energy transition,9
energy conservation,9
Climate Change,8
transmission,8
Bioenergy,8
Biofuels,8
South Africa,8
IR,8
carbon leakage,8
technical potential,8
South America,8
Middle East,8
solar energy,8
biodiversity,8
water,8
public acceptance,8
International Atomic Energy Agency,8
variable renewables,8
Ammonia,8
electricity generation,8
hydropower production,8
National Renewable Energy Laboratory,8
Nuclear power,7
Carbon capture,7
employment,7
agriculture,7
uncertainty,7
greenhouse gas emissions,7
air pollution,7
Global Energy Monitor,7
Japan,7
nuclear power,7
subsidies,7
climate policies,7
LCOE,7
wind farms,7
modelling,7
feedstock,7
geothermal energy,7
EVs,7
industrial processes,7
solar power,7
DACCS,7
land use,7
limited overshoot,7
CDR options,7
Latin America,7
Boxes,7
whiskers,7
interquartile range,7
negative emissions,7
Imperial College London,7
Brazil,7
IEEE,7
Netherlands,6
energy intensity,6
energy consumption,6
electricity grids,6
alternative fuels,6
economics,6
developed countries,6
coal mining,6
economic growth,6
Renewables,6
2020,6
coal,6
