keyword,count
climate change,91
China,72
climate governance,52
climate mitigation,52
Climate Change,43
adaptation,37
climate policy,35
India,34
carbon pricing,31
Cambridge University Press,29
South Africa,28
Australia,27
mitigation,27
UK,26
developing countries,26
governance,25
Germany,25
EU,25
Europe,25
Paris Agreement,24
GHG emissions,23
energy efficiency,23
carbon tax,22
United States,22
climate change mitigation,22
renewable energy,20
Brazil,19
European Union,18
sustainable development,18
carbon taxes,17
compliance,17
USA,17
EU ETS,17
mitigation policies,16
Africa,16
fossil fuel subsidies,16
climate policies,15
innovation,14
coordination,14
OECD,14
public support,13
Kenya,13
Netherlands,13
Climate Change Litigation,13
subsidies,12
climate action,12
CO2 emissions,12
climate litigation,12
Latin America,12
synergies,12
Carbon Pricing,12
Indonesia,12
mitigation policy,11
climate institutions,11
Mexico,11
Finland,11
Nationally Determined Contributions,11
ETS,11
European Commission,11
greenhouse gas emissions,11
Norway,11
United Kingdom,10
United States of America,10
UNFCCC,10
Canada,10
sustainability,10
litigation,10
biodiversity,10
pricing,10
Oxford University Press,10
Climate Policy,10
Carbon pricing,9
Corruption,9
Japan,9
sequestration,9
SDGs,9
sustainability transitions,9
fossil fuels,8
media,8
decarbonisation,8
climate science,8
medium agreement,8
agriculture,8
legislation,8
European Parliament,8
UNEP,8
corruption,8
climate change litigation,8
media coverage,8
policy packages,8
Climate change,8
systemic change,8
acceleration,8
Institutions,7
medium evidence,7
Climate governance,7
infrastructure,7
stimulus packages,7
cities,7
energy security,7
procedural justice,7
European Green Deal,7
New Zealand,7
climate justice,7
air quality,7
political systems,7
Sustainable Development Goals,7
competitiveness,7
Fossil Fuel Subsidies,7
HFCs,7
policy integration,7
Denmark,7
political economy,7
climate change adaptation,7
structural factors,6
Climate litigation,6
Regulatory instruments,6
industry,6
Ireland,6
uncertainty,6
sustainable development goals,6
institutional capacity,6
material endowments,6
regulations,6
carbon price,6
France,6
World Bank,6
land use,6
2020,6
emission reductions,6
IEA,6
British Columbia,6
environmental justice,6
poverty,6
IPCC,6
United Nations Environment Programme,6
Sustainability,6
Grantham Research Institute,6
Integ,6
energy transition,6
Climate Change Mitigation,6
finance,5
beliefs,5
climate policymaking,5
mitigation outcomes,5
Regulation,5
regulation,5
high carbon systems,5
distributional impacts,5
affordability,5
Ghana,5
framework laws,5
modelling,5
Kyoto Protocol,5
climate neutrality,5
emissions reductions,5
emission reduction targets,5
Climate Governance,5
electric vehicles,5
labour unions,5
Asia,5
poverty reduction,5
incentives,5
voluntary agreements,5
forestry,5
overlapping policies,5
distributional effects,5
Carbon Prices,5
employment,5
IMF,5
Ecuador,5
fossil fuel subsidy reform,5
economics,5
carbon storage,5
ecosystem services,5
Energy Efficiency,5
Sustainable Development,5
enabling conditions,5
Sweden,5
G20,5
carbon leakage,5
Human Rights,5
Climate Change Economics,5
Justice,5
Global Climate Change,5
Economics,5
Business,5
Global Warming,5
energy transitions,5
Belgium,5
MIT Press,5
climate adaptation,5
systemic restructuring,4
Climate laws,4
consensus,4
national institutions,4
regional governments,4
emissions trading,4
urban planning,4
Subsidies,4
performance standards,4
emission reduction credits,4
technology development,4
diffusion,4
emissions leakage,4
climate laws,4
AR5,4
UK Climate Change Act,4
learning,4
energy,4
GHG,4
Climate Action,4
renewable energies,4
integration,4
emissions,4
rebates,4
justice,4
domestic climate governance,4
investment,4
trust,4
transparency,4
Corporate actors,4
European countries,4
tax,4
US,4
NGOs,4
climate risk,4
Media,4
Media coverage,4
Global Covenant of Mayors,4
Mitigation Policies,4
regulatory instruments,4
Carbon taxes,4
fossil fuel taxes,4
economic efficiency,4
technological change,4
market stability reserve,4
fossil fuel prices,4
auctions,4
Technology standards,4
N2O emissions,4
border carbon adjustment,4
integrated policies,4
Mitigation,4
energy efficiency policies,4
public health,4
African Development Bank,4
carbon sequestration,4
Accra Metropolitan Assembly,4
Covenant of Mayors,4
Global South,4
inequality,4
climate change mitigation policies,4
climate goals,4
net zero emission targets,4
Spain,4
Luxembourg,4
NewClimate Institute,4
European Environment Agency,4
Edward El,4
Publishing,4
CO2 Emissions,4
Urgenda Foundation,4
Entrepreneurship,4
Governance,4
Border Carbon Adjustments,4
climate change legislation,4
environmental policy,4
bitstream,4
Politics,4
International Energy Agency,4
Biodiversity,4
Public Policy,4
Energy efficiency,4
World Bank Group,4
Intergovernmental Panel on Climate Change,3
institutions,3
national support,3
human resources,3
values,3
mitigation action,3
polarisation,3
price,3
sectoral applications,3
local governance,3
sustainable development pathways,3
international climate governance,3
energy access,3
climate law,3
air pollution,3
national strategies,3
accountability,3
business,3
structural change,3
net zero emissions,3
reforestation,3
policy coherence,3
Market Stability Reserve,3
GHG emission reductions,3
climate,3
road transport,3
policy design,3
CCC,3
community development,3
institution building,3
civil society,3
national governments,3
energy use,3
knowledge,3
carbon emissions,3
Durban,3
policy,3
domestic climate policies,3
renewable energy deployment,3
poverty alleviation,3
political parties,3
economic growth,3
lobbying,3
political system,3
technological innovation,3
Fossil fuel industries,3
environmental movements,3
climate activism,3
indigenous groups,3
Climate change litigation,3
fossil fuel industry,3
change,3
Regional Greenhouse Gas Initiative,3
policy instruments,3
economic instruments,3
mitigation policy instruments,3
Economic instruments,3
renewable portfolio standards,3
carbon dioxide removal,3
stringency,3
OECD countries,3
fuel switching,3
policy instrument,3
Climate change mitigation policies,3
industries,3
political support,3
emissions trading systems,3
Pricing,3
taxes,3
price floor,3
regulated sources,3
prices,3
leakage,3
offset credits,3
Switzerland,3
costs,3
production subsidies,3
consumption subsidies,3
Cameroon,3
LCFS,3
technology standards,3
Korea,3
methane emissions,3
CDM,3
Singapore,3
Russia,3
SF6,3
shadow cost of carbon,3
energy efficiency labels,3
tourism,3
information programmes,3
social norms,3
Malaysia,3
transaction costs,3
South Korea,3
unregulated sources,3
BCA,3
Clean Development Mechanism,3
imported credits,3
development pathways,3
Climate policy integration,3
environmental governance,3
social benefits,3
energy sector,3
food security,3
Convention on Biological Diversity,3
city level,3
Carbon storage,3
human health,3
Barcelona City Council,3
Greater London Authority,3
urban areas,3
Climate Mitigation,3
ECIU,3
Global Green New Deal,3
Vivid Economics 2021,3
sustainability transition,3
economic development,3
Climate Policy Integration,3
urban sustainability,3
path dependence,3
collective action,3
Developing Countries,3
EU Emissions Trading System,3
Climate Change Legislation,3
Chile,3
Uncertainty,3
Social Media,3
Finance,3
Carbon Leakage,3
Yellow Vests,3
Fossil Fuel Subsidy Reform,3
History,3
Vietnam,3
IPCC Special Report,3
global greenhouse gas emission pathways,3
Sustainable Energy,3
Working Group II,3
Fifth Assessment Report,3
climate policy integration,3
GIZ,3
Ontario,3
decarbonization,3
Polycentricity,3
Climate Politics,3
Political Economy,3
Voluntary agreements,3
Climate Change Adaptation,3
World Resources Institute,3
transition management,3
Emissions Trading,3
Climate Litigation,3
Policy coherence,3
Russian Federation,2
sectoral policy instruments,2
regulatory policies,2
regulatory certainty,2
social mobilisation,2
international finance,2
national context,2
urban policy,2
institutional competences,2
Developing countries,2
civic organisations,2
social acceptance,2
market mechanism design,2
pricing instruments,2
Infrastructure investment decisions,2
voluntary programmes,2
macroeconomic performance,2
sustainable development benefits,2
spillover effects,2
emission trading systems,2
complementarity,2
knowledge exchange,2
Climate change mitigation,2
consumer practices,2
net zero outcomes,2
economic recovery,2
public spending,2
pricing reform,2
transnational networks,2
climate mitigation potential,2
national policymaking,2
action,2
distributional justice,2
technological transitions,2
environmental effectiveness,2
distributional outcomes,2
institutional requirements,2
transformational potential,2
food production,2
forest management,2
transport systems,2
national laws,2
actions,2
direct climate laws,2
indirect laws,2
indirect climate laws,2
Commonwealth countries,2
COVID,2
national climate legislation,2
Eastern Europe,2
Middle East,2
AR6 regional aggregation,2
climate legislation,2
carbon budgets,2
national legislation,2
Climate Change Act,2
climate outcomes,2
institutional structures,2
mainstreaming,2
national circumstances,2
economic,2
deliberation,2
emission targets,2
national climate emission targets,2
national policy,2
circular economy,2
agricultural intensification,2
Madagascar,2
GHG mitigation,2
2030,2
European Council,2
National Institutions,2
National climate institutions,2
institutional,2
sectoral institutions,2
robustness,2
environment ministry,2
National Leading Group,2
renewable,2
integrated policy making,2
Parliament,2
legitimacy,2
Procedural justice,2
marginalised groups,2
financial flows,2
planning,2
housing,2
legal authority,2
funding,2
National governments,2
Transnational networks,2
C40,2
Global Covenant,2
ICLEI,2
knowledge sharing,2
travel congestion alleviation,2
air pollution control,2
Indian cities,2
coalitions,2
resources,2
mitigation strategies,2
UN Habitat,2
GHG reduction,2
natural resources,2
Material endowments,2
financial resources,2
systems,2
renewable energy auctions,2
legislative assemblies,2
international agreements,2
climate emission reduction targets,2
conservative parties,2
green parties,2
political spectrum,2
corrupt practices,2
Values,2
climate risks,2
social justice,2
political culture,2
gender,2
emission trading schemes,2
public opinions,2
protests,2
indigenous peoples,2
international organisations,2
industry associations,2
climate policy preferences,2
greenhouse gases,2
corporate actors,2
2021,2
oil industry,2
climate scepticism,2
fossil fuel resources,2
carbon footprints,2
citizen engagement,2
Evensen 2019,2
activism,2
transportation,2
nations,2
fossil fuel investments,2
national climate governance,2
Litigation,2
law traditions,2
Pakistan,2
Colombia,2
global greenhouse gas emissions,2
public opinion,2
Urgenda,2
Dutch Government,2
Court of Appeal,2
misinformation,2
social media,2
Twitter,2
cultural,2
legal framework,2
national policies,2
C40 Cities,2
Western Climate Initiative,2
EVs,2
local air pollution,2
local governments,2
enforcement,2
carbon labelling,2
energy efficiency improvements,2
training,2
Partnerships,2
climate mitigation gap,2
grassroots innovations,2
Urban Living Labs,2
energy poverty,2
carbon mitigation,2
mitigation potential,2
European cities,2
solar,2
Taxonomy,2
renewable energy subsidies,2
offsets,2
vehicle emission standards,2
G20 countries,2
fossil fuel combustion,2
energy taxes,2
industrial process emissions,2
Economic effectiveness,2
Distributional effects,2
political feasibility,2
multiple,2
effective tax rate,2
emissions trends,2
British Columbia carbon tax,2
FSR Climate 2019,2
mitigation pathways,2
marginal abatement costs,2
carbon prices,2
regulated entities,2
GDP,2
carbon pricing policies,2
taxation,2
household income,2
tradable credits,2
air travel,2
emission reduction actions,2
additionality,2
green product innovation,2
Austria,2
uncertainties,2
fossil fuel consumption,2
sustainable consumption,2
government revenues,2
fossil fuel subsidy removal,2
projected emission reductions,2
Bolivia,2
Regulatory Instruments,2
Performance Standards,2
renewable electricity,2
Tradable performance standards,2
Renewable Portfolio Standards,2
clean electricity standard,2
RPS,2
US states,2
flexibility mechanisms,2
standards,2
energy efficient appliances,2
internal combustion engines,2
sulphur hexafluoride,2
design standards,2
infrastructure choices,2
nitrous oxide,2
fluorinated gases,2
landfills,2
fossil fuel production,2
coal mining,2
Australian Climate Change Authority,2
Hydrofluorocarbons,2
European,2
PFCs,2
feedstock use,2
regulatory analysis,2
social cost of carbon,2
Transitional assistance policies,2
Information programmes,2
energy audits,2
Energy audits,2
labelling programmes,2
public awareness,2
regulatory standards,2
financial risks,2
Investment,2
Public procurement,2
cost effectiveness,2
public purchasing,2
Taiwan,2
Voluntary Agreements,2
industrial sectors,2
industrial energy efficiency,2
innovation policy,2
Mitigation policy,2
Mitigation policies,2
pathways,2
green industrial policy,2
international markets,2
countries,2
Paris Agreement goals,2
Multiple Objectives,2
historical responsibility,2
urbanisation,2
mitigation opportunities,2
Policy Packages,2
transport,2
Consistency,2
waterbed effect,2
destabilisation policies,2
building sector,2
urbanisation patterns,2
policy mixes,2
procurement,2
sector transitions,2
deforestation,2
Energy performance standards,2
national economies,2
technical skills,2
cultural values,2
water resources,2
political,2
mitigation measures,2
green infrastructure,2
tree planting,2
Biological Diversity,2
carbon reduction,2
heat stress reduction,2
flood management,2
water supply,2
flood control,2
flood safety standards,2
indigenous communities,2
Sendai Framework,2
Climate Change Action Plans,2
EU states,2
Hungary,2
Local governments,2
Nordic Council of Ministers,2
indigenous knowledge,2
political commitments,2
distributive justice,2
inclusive processes,2
Ecological restoration,2
Policy integration,2
Strategic partnerships,2
transformative justice,2
systemic transformation,2
Net Zero Tracker,2
Data Driven EnviroLab,2
net zero targets,2
energy system,2
California,2
UNEP 2020a,2
infrastructure investment,2
environmental regulation,2
German Federal Ministry of Finance,2
electricity system,2
system architecture,2
feedback loops,2
UNEP 2019b,2
Coordination,2
developing economies,2
