keyword,count
CO2 emissions,105
climate change,91
GHG emissions,59
mitigation pathways,50
Paris Agreement,42
carbon budget,36
climate policy,34
mitigation,30
sustainable development,29
global warming,28
CDR,26
COP26,26
NDCs,25
BECCS,25
Mitigation pathways,23
climate mitigation,23
bioenergy,22
climate change mitigation,22
cumulative CO2 emissions,21
United States of America,20
IAMs,20
IPCC,19
mitigation costs,19
AR6 scenarios database,19
net negative emissions,18
AFOLU,18
net negative CO2 emissions,18
Cambridge University Press,17
medium confidence,17
economic benefits,17
fossil fuels,17
uncertainty,17
stranded assets,17
poverty,17
United Kingdom,16
economic growth,16
land use,16
Sustainable Development Goals,16
modelling,16
carbon budgets,15
energy demand,15
climate change impacts,15
GDP,15
food security,15
Illustrative Mitigation Pathways,14
DACCS,14
biodiversity,14
CCS,14
population,13
SDGs,13
climate policies,13
China,13
inequality,13
mitigation options,12
IMPs,12
reference scenarios,12
IAM pathways,12
final energy,12
mitigation potential,12
overshoot,11
2030,11
methane,11
Mitigation Pathways,11
feasibility,11
costs,11
sustainability,11
India,10
renewables,10
carbon dioxide removal,10
peak warming,10
temperature overshoot,10
integrated assessment models,10
Shared Socioeconomic Pathways,10
climate goals,9
human health,9
employment,9
reference scenario,9
cumulative emissions,9
greenhouse gas emissions,9
net zero emissions,9
carbon pricing,9
N2O emissions,8
biomass,8
carbon capture,8
discount rate,8
net,8
database,8
emission pathways,8
mitigation scenarios,8
AR6 scenario database,8
global mean temperature,8
net zero CO2 emissions,8
Climate change,8
electrification,8
carbon intensity,8
innovation,8
emissions gap,8
International Energy Agency,8
GCB Bioenergy,8
Climate Change,7
primary energy,7
residual emissions,7
CDR options,7
limited overshoot,7
global,7
mitigation action,7
economic,7
mitigation strategies,7
renewable energy,7
AR5,7
SSP1,7
AR6 WGI,7
economic activity,7
population growth,7
greenhouse gases,7
developing countries,7
global models,7
carbon prices,7
uncertainties,7
governance,7
United States,7
Europe,7
air quality,7
food insecurity,7
Brazil,7
Nationally Determined Contributions,6
climate impacts,6
fossil fuel infrastructure,6
