keyword,count
GHG emissions,83
DACCS,53
CDR,53
biochar,50
biodiversity,49
climate change,47
BECCS,46
food systems,43
CDR methods,43
agriculture,41
food security,40
enhanced weathering,37
bioenergy,34
climate change mitigation,33
mitigation potential,32
IAMs,32
land use,31
biomass,28
food waste,26
mitigation options,25
SDGs,24
synergies,23
hydrogen,23
adverse side effects,22
carbon capture,22
forestry,22
ecosystem services,20
biomass production,20
circular economy,19
United Kingdom,18
AFOLU,18
sustainable development,18
Paris Agreement,18
greenhouse gas emissions,18
carbon sequestration,18
sustainability,18
Europe,17
costs,16
land occupation,15
land degradation,15
spillover effects,15
renewable energy,15
China,15
negative emissions,15
Cambridge University Press,14
mitigation,14
developing countries,14
mitigation measures,14
IPCC,14
food production,14
biofuels,13
governance,13
international trade,13
ocean acidification,13
United Nations,13
food system,12
alkalinity,12
insects,12
Food Security,12
GCB Bioenergy,12
adaptation,11
industry,11
transport sector,11
agroforestry,11
CCS,11
UK,11
United States,11
carbon dioxide removal,11
India,10
food insecurity,10
Sustainable Development Goals,10
knowledge gaps,10
mitigation potentials,10
sectoral analysis,10
GHG,10
direct air capture,10
Sustainability,10
Appetite,10
Africa,9
mitigation costs,9
cultured meat,9
bioeconomy,9
Technical potential,9
Biofuels,9
2050,9
soil carbon,9
CO2 emissions,9
modelling,9
Biochar,9
European Union,9
food products,9
Food Systems,9
packaging,9
EU,9
sustainable land management,9
life cycle assessment,9
Direct Air Capture,9
negative emissions technologies,9
carbon leakage,8
technical potential,8
uncertainty,8
reforestation,8
fossil fuels,8
recycling,8
developed countries,8
mitigation pathways,8
nutrition,8
children,8
livestock,8
desertification,8
green paradox,8
Public Health,8
Nutrition,8
International Energy Agency,8
Brazil,7
carbon storage,7
storage,7
direct air carbon capture,7
ocean fertilisation,7
Carbon leakage,7
risks,7
Mitigation,7
Land Degradation Neutrality,7
2030,7
industry sector,7
wind energy,7
solar energy,7
deforestation,7
afforestation,7
2020,7
climate change adaptation,7
Finland,7
obesity,7
cellular agriculture,7
sustainable food systems,7
land uses,7
climate policies,7
Bioprod,7
Biorefining,7
Bioenergy,7
Gas Control,7
Kenya,7
Climate Change,6
ocean alkalinity enhancement,6
civil society,6
natural ecosystems,6
CDR deployment,6
sectoral chapters,6
buildings sector,6
wind power,6
electric vehicles,6
potentials,6
SRCCL,6
Mitigation costs,6
forest management,6
ventilation,6
energy efficiency,6
global economy,6
Germany,6
SCS,6
renewables,6
water,6
European Commission,6
risk,6
marine ecosystems,6
iron,6
conservation,6
soil organic matter,6
Sweden,6
land use change,6
WHO,6
food supply chain,6
GHG intensities,6
land resources,6
GHG mitigation,6
nutrition security,6
Asia,6
climate mitigation,6
organic agriculture,6
Circular economy,6
Circular Economy,6
PLoS One,6
Negative Emissions Technologies,6
greenhouse gas fluxes,6
terrestrial ecosystems,6
Australia,5
sequestration,5
GHG intensity,5
health benefits,5
infrastructure,5
medium agreement,5
CDR options,5
MRV,5
food,5
methane emissions,5
Carbon capture,5
industrial processes,5
digitalisation,5
distribution,5
AFOLU sector,5
soil carbon sequestration,5
coastal wetland restoration,5
heating,5
Enhanced weathering,5
energy sector,5
emissions reduction potentials,5
nuclear energy,5
emissions reduction potential,5
industrial sector,5
methane,5
carbon cycle,5
Canada,5
DAC,5
cost,5
CDR method,5
Enhanced Weathering,5
fisheries,5
Biodiversity,5
employment,5
eutrophication,5
water quality,5
artificial upwelling,5
seawater,5
OAE,5
electrolysis,5
olivine,5
ocean alkalinity,5
soil amendment,5
biogas,5
food system emissions,5
Food systems,5
UNICEF,5
Packaging,5
nutritional quality,5
food processing,5
agricultural production,5
planetary boundaries,5
World Food Security,5
energy crops,5
bioenergy crops,5
Land occupation,5
wind turbines,5
solar power,5
Russia,5
Land use competition,5
mitigation actions,5
mitigation policies,5
climate policy,5
World Bank Group,5
Agriculture,5
Nutrients,5
negative emission technologies,5
United Nations Environment Programme,5
United States of America,4
malnutrition,4
animal welfare,4
circular bioeconomy,4
technology innovation,4
transportation,4
competitiveness,4
organic waste,4
electrification,4
cost bins,4
reference scenarios,4
World Energy Outlook,4
production costs,4
UNEP,4
Light duty vehicles,4
fluorinated gases,4
Emissions Gap Report,4
electricity production,4
uncertainty range,4
cost range,4
mitigation action,4
mangroves,4
material efficiency,4
emissions reductions,4
AR6 scenarios database,4
interquartile ranges,4
mitigation strategies,4
innovation,4
CDR governance,4
solid sorbents,4
greenhouses,4
Costs,4
land footprint,4
SDG 6,4
water resources,4
water use,4
Mining,4
productivity,4
bicarbonate ions,4
carbon removal,4
phytoplankton,4
carbon,4
surface ocean,4
ocean ecosystems,4
bacteria,4
livelihoods,4
resilience,4
biomass use,4
investment,4
LULUCF,4
incentives,4
greenhouse gas removal,4
human health,4
antibiotics,4
food value chain,4
anthropogenic GHG emissions,4
supermarkets,4
UNFCCC,4
food safety,4
cereals,4
LEDs,4
algae,4
manure,4
LCA,4
global,4
ammonia,4
food system policies,4
health,4
marketing,4
sustainable products,4
FBDGs,4
transparency,4
France,4
agroecology,4
Food2030,4
grazing,4
dietary change,4
biomass crops,4
land requirement,4
perennial grasses,4
anaerobic digestion,4
agricultural landscapes,4
land rehabilitation,4
dams,4
Mexico,4
biorefineries,4
HLPE 2019,4
renewable electricity,4
global value chains,4
feedback effects,4
urban agriculture,4
global food system,4
healthy diets,4
Climate Change Mitigation,4
Negative emissions,4
global greenhouse gas emission pathways,4
integrated assessment models,4
sustainable diets,4
Food and Agriculture Organization,4
Land Use,4
Carbon Dioxide Removal,4
Switzerland,4
Biomass,4
Ellen MacArthur Foundation,4
Russian Federation,3
Working Group III,3
waste management,3
integrated policy packages,3
saturated fats,3
food technologies,3
biomass resources,3
international cooperation,3
global trade,3
social externalities,3
climate change mitigation policies,3
Integrated planning,3
value chain,3
international spillovers,3
mitigation finance,3
verification,3
mitigation portfolios,3
Food systems governance,3
residual emissions,3
Hydrogen,3
mitigation option,3
transport,3
energy efficiency options,3
energy demand,3
supply chain,3
Bioeconomy,3
net emissions reduction potentials,3
economic development,3
final energy use,3
Solar energy,3
Biomass use,3
coal mining,3
grasslands,3
efficiency,3
feasibility constraints,3
air conditioning,3
wood products,3
optimisation,3
UNEP report,3
data sources,3
wastewater,3
reference emissions,3
power sector,3
sectoral analyses,3
transport modes,3
alternative fuels,3
drought,3
removal methods,3
IAM,3
2021,3
B,3
supply chains,3
political economy,3
solar PV,3
sanitation,3
marine biota,3
coastal ecosystems,3
biodiversity conservation,3
nutrient cycling,3
croplands,3
agricultural productivity,3
local livelihoods,3
Agroforestry,3
mining,3
basalt,3
ecosystems,3
carbon budget,3
upper ocean,3
organic matter,3
macronutrients,3
residence time,3
silicate minerals,3
macroalgae,3
feasibility,3
EW,3
emissions reduction,3
ecosystem health,3
N2O emissions,3
biomass supply,3
spillovers,3
biomaterials,3
Governance,3
Climate Change Committee,3
greenhouse gases,3
carbon pricing,3
certification schemes,3
public procurement,3
financing,3
food system approach,3
food commodities,3
food loss,3
dietary changes,3
non-communicable diseases,3
legislation,3
infectious diseases,3
proteins,3
zoonotic diseases,3
GHG Emissions,3
beef,3
capture fish,3
cropland,3
meat substitutes,3
equity,3
Global Burden of Disease Study,3
dietary risks,3
national food systems,3
dietary shift,3
Insects,3
bivalves,3
Pulses,3
protein,3
crop rotations,3
pulses,3
hydroponics,3
protein sources,3
Cellular agriculture,3
microbial proteins,3
Cultured meat,3
food supply chains,3
iPES Food 2019,3
SDG 15,3
multiple sustainability goals,3
trade agreements,3
taxes,3
dietary behaviour,3
tropical deforestation,3
InterAcademy Partnership,3
dietary choices,3
food labels,3
food system governance,3
food systems governance,3
government,3
food policy,3
sustainable food system,3
Mitigation Options,3
forestry systems,3
land area,3
hydropower,3
renewable energy production,3
feedstock,3
hydropower dams,3
short rotation woody crops,3
ecological restoration,3
pollination,3
hydrology,3
land restoration,3
water availability,3
regional climate,3
Anaerobic digestion,3
sugarcane vinasse,3
Pyrolysis,3
pyrolysis,3
pathogens,3
heavy metals,3
Biochars,3
wind farms,3
critical minerals,3
Hydropower,3
hydropower reservoirs,3
water flows,3
energy transition,3
Renewable energy production,3
wildlife,3
LDN,3
rehabilitation,3
Wind turbines,3
land productivity,3
steel production,3
