keyword,count
medium confidence,178
SROCC,151
GMSL,97
Antarctica,83
CMIP6,81
AR5,81
Greenland,80
Southern Ocean,74
CMIP5,72
Greenland Ice Sheet,70
AMOC,57
uncertainty,52
sea level rise,47
CMIP6 models,43
Climate Dynamics,39
ISMIP6,38
National Academy of Sciences,36
climate models,35
Antarctic Ice Sheet,35
climate change,35
ice sheets,34
CMIP5 models,33
data sources,32
internal variability,31
OHC,29
MICI,29
North Atlantic,28
Holocene,27
United Kingdom,26
Arctic,26
Ocean Modelling,25
Atlantic Meridional Overturning Circulation,24
glaciers,24
AIS,24
Geoscientific Model Development,24
mass loss,22
Gulf Stream,22
Arctic Ocean,21
SMB,21
MISI,21
low confidence,20
confidence,20
observations,20
ocean warming,19
Greenland ice sheet,19
United States of America,18
sea ice,18
Northern Hemisphere,18
anthropogenic forcing,18
ocean circulation,17
GMSL change,17
high confidence,16
surface mass balance,16
East Antarctica,16
permafrost,16
Iceland,16
ESL,16
Earth Systems,16
sea level,15
Permafrost,15
Arctic sea ice,15
Last Glacial Maximum,15
ice sheet,15
modelling,15
WAIS,15
SROCC assessment,14
temperature,14
sea ice cover,14
global mean sea level,14
Remote Sensing,14
Glaciology,14
Coupled Model Intercomparison Project,13
marine ice cliff instability,13
sea level change,13
sea level projections,13
salinity,13
North America,13
global surface air temperature,12
Antarctic sea ice,12
GMSL rise,12
peak warming,12
radiative forcing,12
greenhouse gas emissions,12
Ross Sea,12
decadal variability,12
global mean temperature,12
Antarctic ice sheets,12
Amundsen Sea Embayment,12
European Alps,12
GMSL projections,12
tide gauges,11
satellite observations,11
Weddell Sea,11
Nordic Seas,11
deep convection,11
ACC,11
uncertainties,11
GSAT,11
peripheral glaciers,11
ISMIP6 emulator,11
sea level contribution,11
Physical Oceanography,11
surface melt,10
Glaciers,10
global warming,10
sea level budget,10
GlacierMIP,10
Labrador Sea,10
last,10
calving,10
Thwaites Glacier,10
glacier mass loss,10
Working Group I,9
Intergovernmental Panel on Climate Change,9
Cambridge University Press,9
ocean heat content,9
marine heatwaves,9
ice shelves,9
anthropogenic warming,9
Indonesian Throughflow,9
snowfall,9
glacier mass,9
CMIP6 ensemble,9
precipitation,9
OHC change,9
overturning,9
subpolar gyre,9
GMTSL,9
sea ice loss,9
Antarctic ice sheet,9
ocean forcing,9
historical dynamic response,9
Pine Island Glacier,9
Antarctic ice shelves,9
High Mountain Asia,9
RSL change,9
extreme sea levels,8
Antarctic,8
medium agreement,8
sea level contributions,8
tides,8
overlay,8
SST,8
Antarctic Peninsula,8
time series,8
outlet glaciers,8
Last Interglacial,8
climate forcing,8
grounding line retreat,8
B,8
West Antarctica,8
Physical Science Basis,8
American Meteorological Society,8
Sea Level Change,7
Australia,7
heat content,7
Arctic sea ice area,7
global mean surface temperature,7
interannual variability,7
marine ice sheet instability,7
global,7
West Antarctic Ice Sheet,7
snow,7
thermal expansion,7
global average,7
storm surges,7
high model agreement,7
Diagonal lines,7
low model agreement,7
North Atlantic Ocean,7
climate sensitivity,7
projections,7
atmospheric forcing,7
stratification,7
Southern Hemisphere,7
climate model simulations,7
MHWs,7
deglaciation,7
subpolar North Atlantic,7
