keyword,count
medium confidence,242
climate change,206
Europe,118
climate services,99
North America,93
Canada,74
China,70
Climate Change,68
Climate Dynamics,67
precipitation,66
Australia,64
South America,63
Asia,58
Africa,57
New Zealand,53
United States,46
Climate change,41
Climate Services,41
confidence,40
global warming,36
India,35
CMIP5,35
low confidence,35
tropical cyclones,34
Climatic Change,34
American Meteorological Society,34
small islands,33
National Academy of Sciences,33
Natural Hazards,32
Australasia,31
shoreline retreat,29
high confidence,29
United Kingdom,27
Southern Africa,27
landslides,27
USA,27
Hydrology,27
sea level rise,26
interannual variability,26
CMIP6,25
drought,25
aridity,23
West Africa,23
Central Asia,23
agriculture,22
Global Change Biology,22
High confidence,21
Medium confidence,21
CIDs,20
Central America,20
IPCC,20
heat stress,20
GSAT,20
Total Environment,20
East Asia,19
flooding,19
sandy coasts,19
Climate services,18
ecosystems,18
Southern Australia,18
Antarctica,18
United States of America,17
heat extremes,17
coastal flooding,17
adaptation,17
floods,17
GMSL change,17
Mexico,17
Cambridge University Press,16
ocean acidification,16
global warming levels,16
North Africa,16
frost days,16
MHWs,16
polar regions,15
temperature,15
ecological drought,15
Earth System Sciences,15
Iran,14
indices,14
dust storms,14
marine heatwaves,14
land subsidence,14
Mediterranean,14
river floods,14
Brazil,14
Chile,14
Northern Europe,14
National Climate Assessment,14
Global Change Research Program,14
natural variability,13
coastal erosion,13
permafrost,13
climate information,13
MHW,13
uncertainty,13
fire weather,13
southern Europe,13
Hawaii,13
Regional Environmental Change,13
risk assessment,12
droughts,12
human health,12
hydrological drought,12
Marine heatwaves,12
evapotranspiration,12
Central Africa,12
Mediterranean region,12
Relative sea level rise,12
Alaska,12
river flooding,11
Western Africa,11
mean temperature,11
Central Europe,11
ice storms,11
risk management,11
Coastal erosion,11
median return periods,11
Interactive Atlas,11
sea ice,11
Pakistan,11
Philippines,11
Vietnam,11
Northern Australia,11
CMIP5 models,11
Low confidence,11
Global Environmental Change,11
Working Group II,11
heat waves,11
South Africa,10
France,10
Intergovernmental Panel on Climate Change,10
Northern Hemisphere,10
desertification,10
food security,10
heatwaves,10
water resources,10
snow cover,10
confidence levels,10
CID change signal,10
South Asia,10
climate variability,10
rainfall,10
climate projections,10
CAR,10
Arctic Ocean,10
Arctic,10
Climate Risk Management,10
Mastrandrea,10
land uplift,9
Amazon basin,9
storm surge,9
climate extremes,9
GWLs,9
mean precipitation,9
active layer thickness,9
CORDEX,9
uncertainties,9
regional climate models,9
East Africa,9
hydrological droughts,9
natural,9
Tibetan Plateau,9
extreme precipitation,9
Japan,9
Alps,9
Greenland,9
temperature extremes,9
The,9
Clim,9
CSIRO,9
seasonality,8
infrastructure,8
climate,8
35°C,8
land degradation,8
terrestrial ecosystems,8
fisheries,8
soil moisture,8
fire weather indices,8
snow water equivalent,8
heavy precipitation,8
SROCC,8
data sources,8
shoreline position change,8
high,8
WindMean wind speed,8
RSLR projections,8
Russia,8
Permafrost,8
Southern Ocean,8
hot extremes,8
wind power potential,8
Colombia,8
anthropogenic climate change,8
Pacific,8
Precipitation,8
Remote Sensing,8
Earth System Dynamics,8
Risk Assessment,7
land regions,7
Arctic sea ice,7
Arctic regions,7
Madagascar,7
North Atlantic,7
CID,7
Eastern Australia,7
user engagement,7
CID indices,7
coastal ecosystems,7
health,7
sustainable land management,7
greenhouse gas fluxes,7
sectoral assets,7
cold extremes,7
Floods,7
snow avalanches,7
relative sea level,7
AR6 WGI Reference Regions,7
aerosols,7
Sahel,7
cold spells,7
wind speeds,7
IceSnow,7
RSLR rates,7
satellite altimetry,7
Median shoreline change projections,7
sea ice loss,7
Bangladesh,7
wildfire,7
projected climate change,7
Caribbean,7
extratropical cyclones,7
precipitation extremes,7
UK,7
Pyrenees,7
European Alps,7
western United States,7
Amazonia,7
Anthropocene,7
Drought,7
Geomorphology,7
climate warming,7
Climate Change Information,6
Climate,6
spatial extent,6
Small Islands,6
tropical forests,6
biodiversity hotspots,6
Tropical cyclones,6
tropical areas,6
hail,6
AR5,6
Global Warming,6
sustainable development,6
tourism,6
society,6
Landslides,6
glaciers,6
climate models,6
episodic coastal erosion,6
marine ecosystems,6
internal variability,6
Pacific coast,6
central Europe,6
river discharge,6
Bar plots,6
Q100,6
land areas,6
Q100 changes,6
model ensemble values,6
flood events,6
pluvial flood,6
extreme winds,6
cyclones,6
regional mean RSL change,6
Indian Ocean,6
Regional mean RSLR projections,6
Marine heatwave,6
glacier retreat,6
river ice,6
South Island,6
Western Australia,6
anthropogenic forcing,6
evaporative demand,6
satellite observations,6
extreme precipitation events,6
tornadoes,6
French Alps,6
Western North America,6
western USA,6
Pacific small islands,6
Puerto Rico,6
Russian Arctic,6
Disaster Risk Reduction,6
Public Health,6
Sectoral,6
Fifth Assessment Report,6
Sustainability,6
Commonwealth Scientific and Industrial Research Organisation,6
acidification,6
Renewable Energy,6
Assessment Report,6
Netherlands,5
human activities,5
tropical regions,5
emissions scenario,5
America,5
relative sea level rise,5
water cycle,5
storms,5
climate scenarios,5
South East Asia,5
sandy shorelines,5
climate change information,5
resilience,5
risk assessments,5
earthquakes,5
seasonal timing,5
Mean air temperature,5
risk,5
mortality,5
irrigation,5
crops,5
livestock,5
mass movements,5
increased,5
air pollution,5
seasonal snow cover,5
glacial lakes,5
permafrost temperature,5
regional,5
coastal inundation,5
coral reefs,5
maximum temperature,5
Uncertainty,5
North,5
unit catchment area,5
river basins,5
Hydrological drought,5
anthropogenic warming,5
ecological droughts,5
