keyword,count
Climate Dynamics,178
precipitation,124
internal variability,117
climate change,83
CMIP5,74
CMIP6,65
bias adjustment,56
Europe,55
American Meteorological Society,53
India,51
uncertainty,50
climate information,46
regional climate information,44
climate models,42
CMIP5 models,41
rainfall,40
temperature,38
global models,38
South America,36
RCMs,35
Mediterranean,34
regional climate,32
South Africa,30
observations,30
regional climate change,30
China,29
uncertainties,29
regional climate models,29
statistical downscaling,29
medium confidence,28
urbanization,28
RCM,28
dynamical downscaling,27
Geoscientific Model Development,27
Climate Change,26
Earth System Dynamics,24
AR5,23
Cape Town,23
data sources,23
anthropogenic forcing,22
teleconnections,20
Royal Meteorological Society,20
United Kingdom,19
Mediterranean region,19
drought,19
Africa,19
irrigation,19
CRU TS,19
user context,18
predictors,18
anthropogenic aerosols,18
soil moisture,18
GCM,18
Climatic Change,18
Arctic warming,17
confidence,17
Hydrology,17
climate services,16
distillation,16
aerosols,16
Internal Variability,16
CORDEX,16
National Academy of Sciences,16
Bias adjustment,15
attribution,15
urban heat island,15
Uncertainty,15
global warming,15
regional climate projections,15
Indian summer monsoon,15
ENSO,15
extreme events,14
distillation process,14
greenhouse gases,14
SMILEs,14
Urban Climate,14
North America,14
external forcing,13
regional models,13
GPCC,13
regional climate model,13
forced response,13
Sahel rainfall,13
Climate Services,13
Cape Town region,13
Remote Sensing,13
Australia,12
observational uncertainty,12
heatwaves,12
climate projections,12
West Africa,12
added value,12
global model,12
RCM simulations,12
Mediterranean Sea,12
Cambridge University Press,11
human influence,11
Regional Climate Information,11
North Atlantic Oscillation,11
AMV,11
downscaling,11
Arctic amplification,11
Precipitation,11
HighResMIP,11
CMIP3,11
interannual variability,11
precipitation changes,11
aerosol emissions,11
Regional Environmental Change,11
Water Resources Research,11
Meteorological Society,11
Intergovernmental Panel on Climate Change,10
modelling,10
high confidence,10
convection,10
weather generators,10
regional,10
land use,10
Sahel,10
climate variability,10
evapotranspiration,10
calibration,10
reanalysis,10
quantile mapping,10
spatial patterns,10
IPCC,10
GHGs,10
Earth Systems,10
Atlas,9
process understanding,9
climate model,9
boundary conditions,9
climate model projections,9
climate simulations,9
model biases,9
Tibetan Plateau,9
resolution,9
observational data,9
driving model,9
tropical cyclones,9
CMIP6 models,9
GCMs,9
climate change signal,9
southern Africa,9
Northern Hemisphere,9
HKH,9
Oceanography,9
Pakistan,8
Working Group I,8
extremes,8
regional climate change information,8
land regions,8
urban areas,8
feedbacks,8
climate change projections,8
precipitation extremes,8
Arctic,8
United States,8
snow cover,8
regional reanalyses,8
South Asia,8
atmospheric circulation,8
spatial dependence,8
Climate Models,8
statistical downscaling methods,8
Time series,8
North Africa,8
PDV,8
extreme precipitation,8
Dynamic Meteorology,8
Global Warming,8
WMO,8
Argentina,7
United States of America,7
Canada,7
Climate,7
surface air temperature,7
Statistical downscaling,7
anthropogenic signal,7
Indian monsoon rainfall,7
Southern Annular Mode,7
atmospheric internal variability,7
simulations,7
stratospheric ozone depletion,7
poleward shift,7
climate system,7
anthropogenic forcings,7
SAM,7
Uncertainties,7
in situ observations,7
homogenization,7
Japan,7
Indian monsoon,7
climatology,7
Regional Climate Projections,7
analogue methods,7
global model simulations,7
Berkeley Earth,7
diurnal cycle,7
East Asian summer monsoon,7
Attribution,7
aerosol,7
AGCM,7
global mean warming,7
robust change,7
precipitation climatology,7
rainfall trends,7
Indian summer monsoon rainfall,7
urban heat island effect,7
bias correction,7
Assessment Report,7
Arctic Sea Ice Loss,7
Brazil,6
anthropogenic climate change,6
complex orography,6
Dynamical downscaling,6
statistical approaches,6
regional climate changes,6
regional scale,6
Interactive Atlas,6
East Asia,6
monsoon circulation,6
Urbanization,6
Arctic sea ice loss,6
North Atlantic,6
central Europe,6
Homogenization,6
Global model,6
ensemble members,6
Coupled Model Intercomparison Project,6
radiative forcing,6
global climate models,6
drivers,6
summer precipitation,6
climate science,6
monsoon,6
Mediterranean climate,6
South Asian monsoon,6
Earth System Sciences,6
regional climate modeling,6
Israel,6
Physical Science Basis,6
Climate Risk Management,6
Earth System,6
Earth,6
trust,5
expert judgement,5
Observations,5
Regional reanalyses,5
global reanalyses,5
Global models,5
extreme temperatures,5
climate change signals,5
urban parametrizations,5
minimum temperatures,5
Cape Town drought,5
solar cycle,5
volcanic eruptions,5
bias adjustment methods,5
GWL,5
decadal variability,5
GHG,5
Southern Hemisphere,5
Asia,5
volcanic aerosol,5
Middle East,5
aerosol forcing,5
land management,5
model uncertainty,5
compound events,5
Technical Summary,5
monsoons,5
topography,5
adaptation,5
natural variability,5
internal climate variability,5
data assimilation,5
USA,5
inhomogeneities,5
data scarcity,5
model evaluation,5
Indian Ocean,5
regional projections,5
Regional Climate Models,5
Climate Change Research,5
Iberian Peninsula,5
Switzerland,5
cold fronts,5
ENSO teleconnections,5
CMIP5 ensemble,5
France,5
regional climate simulations,5
temperature extremes,5
southern Europe,5
tropical volcanic eruptions,5
seasonality,5
Statistical Downscaling,5
temperature trends,5
GHG concentrations,5
ensembles,5
Internal variability,5
ensemble size,5
dynamical adjustment,5
anthropogenic aerosol,5
Last Glacial Maximum,5
G,5
Robustness,5
water resources,5
heat stress,5
Hindu Kush Himalaya,5
Earth system models,5
Asian summer monsoon,5
Turkey,5
urban warming,5
Temperature,5
Earth System Science Data,5
CMIP5 Models,5
B,5
Hindu Kush Himalaya Assessment,5
Central Asia,5
Climatic,5
Climate change,5
Atlantic Multidecadal Variability,5
European climate,5
World Meteorological Organization,5
Regional Climate Change,4
multiple observational datasets,4
indigenous knowledge,4
diagnostics,4
reanalyses,4
mountainous areas,4
climate variables,4
model performance,4
global model performance,4
wind speed,4
model,4
impact modelling,4
stratospheric ozone,4
Distillation,4
summer warming,4
AR6 WGI Report,4
information,4
land cover,4
biases,4
global warming level,4
circulation patterns,4
solar radiation,4
mineral dust,4
tropics,4
hydrological cycle,4
agriculture,4
Pacific Decadal Variability,4
multiple models,4
CIDs,4
CORDEX simulations,4
storm tracks,4
vulnerability,4
ecosystems,4
Germany,4
jet stream,4
climate monitoring,4
spatial scales,4
storm surge,4
Landsat,4
sea surface temperature,4
spatial resolutions,4
gridded datasets,4
regional climate model evaluation,4
climate model simulations,4
dynamical model,4
deep convection,4
glaciers,4
statistical models,4
SSTs,4
Alps,4
downscaling method,4
REGEN,4
impact models,4
Downscaling,4
simulation,4
Regional Climate,4
extratropical cyclones,4
eastern Mediterranean,4
Balkans,4
orography,4
complex terrain,4
Irrigation,4
surface temperature,4
Observational uncertainty,4
Netherlands,4
greenhouse gas forcing,4
CMIP,4
forced change,4
West African monsoon,4
Sahel drought,4
GHG emissions,4
MIROC6,4
storylines,4
Climate Information,4
non-climatic stressors,4
climate change information,4
hydrological drought,4
runoff,4
Mediterranean summer warming,4
water crisis,4
SAM index,4
Hadley circulation,4
rainfall patterns,4
monsoon depressions,4
central India,4
Ensemble means,4
monsoon rainfall,4
Indian region,4
Mediterranean summer climate,4
datasets,4
maximum temperature,4
AMOC,4
urban effects,4
global model projections,4
Western Europe,4
Urban Heat Island,4
RegCM4,4
modeling,4
American Geophysical Union,4
Sustainability,4
European climate projections,4
Climate Extremes,4
satellite observations,4
sustainable development,4
Indian Summer Monsoon Rainfall,4
Interdecadal Pacific Oscillation,4
heat waves,4
Volcanic Eruptions,4
Mediterranean Region,4
Korea,4
Total Environment,4
wmo,4
Regional climate change,3
mean climate,3
forcing uncertainties,3
solid precipitation,3
trustworthiness,3
surface wind,3
regional processes,3
projection uncertainties,3
soil moisture feedbacks,3
atmospheric circulation changes,3
anthropogenic changes,3
regional climate model simulations,3
observational record,3
regional phenomena,3
projections,3
climate impacts,3
water cycle,3
observational records,3
AR6,3
northern Africa,3
sulphate aerosols,3
anthropogenic aerosol forcing,3
land surface,3
climate,3
time series,3
WGI Report,3
climate extremes,3
air quality,3
Fifth Assessment Report,3
albedo,3
Greenland,3
Arctic sea ice,3
Global,3
mean precipitation,3
human systems,3
polar vortex,3
planetary waves,3
floods,3
cold extremes,3
Eurasian snow cover,3
stratospheric polar vortex,3
sea ice loss,3
tropical warming,3
surface albedo,3
CALIPSO,3
Global Satellite Mapping of Precipitation,3
model bias,3
precipitation trends,3
QC,3
observational datasets,3
global climate change,3
statistical homogenization,3
interpolation,3
Data scarcity,3
meteorological parameters,3
relative humidity,3
western,3
radiation,3
spatial scale,3
East Africa,3
circulation changes,3
driving global model,3
Coordinated Regional Climate Downscaling Experiment,3
Mediterranean cyclones,3
performance assessment,3
Regional climate projections,3
empirical orthogonal functions,3
calibration period,3
Bias adjustment methods,3
statistical downscaling method,3
individual variables,3
Weather generators,3
emulators,3
PGW,3
climate response,3
control simulations,3
HadCRUT5,3
performance measures,3
Teleconnections,3
Regional climate,3
regional climate variability,3
spatial pattern,3
driving reanalysis,3
supercells,3
mesoscale convective systems,3
heavy precipitation,3
Rocky Mountains,3
central Asia,3
lakes,3
austral winter,3
North American Regional Climate Change Assessment Program,3
cold bias,3
Medicanes,3
statistical method,3
high quantiles,3
quantile mapping methods,3
downscaling methods,3
projected changes,3
seasonal cycle,3
global model biases,3
projection uncertainty,3
remote drivers,3
polar amplification,3
statistical methods,3
large ensembles,3
multiple variables,3
robustness,3
Dynamical adjustment,3
External Forcing,3
linear trends,3
temperature variability,3
SMILE,3
winter precipitation,3
time evolution,3
precipitation change,3
SST warming,3
paleoclimate evidence,3
greenhouse warming,3
rainfall recovery,3
precipitation anomalies,3
extreme rainfall,3
SST patterns,3
Hadley cell,3
internal atmospheric variability,3
regional precipitation change,3
Anthropogenic Signal,3
regional change,3
pattern scaling,3
summer temperature,3
heatwave frequency trends,3
robust changes,3
daily precipitation,3
climate information needs,3
developing countries,3
bias,3
user values,3
event storylines,3
general circulation models,3
urban climate,3
Rainfall,3
hemispheric processes,3
subtropical jet,3
winter rainfall,3
Southern Africa,3
atmospheric rivers,3
Regional Downscaling,3
summer monsoon,3
northern plains,3
western Himalayas,3
western disturbances,3
CMIP5 GCMs,3
summer monsoon rainfall,3
dynamic component,3
ENSEMBLES,3
temperature changes,3
air pollution,3
urban environment,3
anthropogenic heat,3
High Mountain Asia,3
Karakoram,3
human health,3
Natural Hazards,3
Tropical Expansion,3
Islam,3
global warming hiatus,3
European summer climate,3
Western Himalayas,3
Precipitation Extremes,3
Climate change projections,3
changing climate,3
Water Resources,3
climate signals,3
West African Sahel,3
UK,3
CMIP5 simulations,3
Albania,3
United Nations Framework Convention,3
Atlantic Meridional Overturning Circulation,3
Belgium,3
Cyprus,3
Bias Correction,3
Indian Monsoon,3
Environmental Modelling,3
rology,3
South Asian summer monsoon,3
CMIP5 Simulations,3
European climate change,3
La Plata Basin,3
Himalayas,3
Bias correction,3
Heavy Precipitation,3
Climate Projections,3
climate warming,3
Geophysics,3
Community Earth System Model,3
urban heat islands,3
New York Academy of Sciences,3
Anthropogenic Climate Change,3
Canadian Regional Climate Model,3
temporal variability,3
tropical oceans,3
global greenhouse gas emission pathways,3
poverty,3
Royal Society,3
Risk Analysis,3
Climate Risk,3
Internal Climate Variability,3
El Niño,3
Predictability,3
WRF Model,3
Climate Science,3
Atlantic Multidecadal Oscillation,3
Soil Moisture,3
Precipitation variability,3
West African Monsoon,3
National Communication,3
Hindu Kush Himalayan region,3
Climatology,3
CORDEX East Asia,3
contradictions,2
Regional Information,2
climate model performance,2
Precipitation measurements,2
statistical homogenization methods,2
observed,2
data assimilation algorithms,2
heterogeneous surface characteristics,2
climate model resolution,2
mountain wind systems,2
variables,2
driving dynamical models,2
climate model ensembles,2
Human Influence,2
Human influence,2
regional temperature changes,2
optimal fingerprinting,2
aerosol species,2
cities,2
mean surface air temperature response,2
warming signal,2
urban development,2
extreme climatic events,2
regional information,2
probability distribution,2
