keyword,tfidf,count
human rights,1.0,22
SAI,1.0,22
climate clubs,1.0,18
Paris Rulebook,1.0,17
solar geoengineering,1.0,16
global stocktake,1.0,14
geoengineering,1.0,14
Conference of the Parties,1.0,14
solar radiation management,1.0,13
Technology Mechanism,1.0,12
WTO,1.0,12
Kigali Amendment,1.0,10
international law,1.0,9
international agreements,1.0,8
UN climate regime,1.0,8
climate engineering,1.0,8
Minamata Convention,1.0,8
Climate Engineering,1.0,8
sectoral agreements,1.0,7
Cancun Agreements,1.0,7
global commons framing,1.0,7
Clean Development Mechanism,1.0,7
accounting,1.0,7
ITMOs,1.0,7
environmental integrity,1.0,7
international climate policy,1.0,7
Solar geoengineering,1.0,7
Solar Geoengineering,1.0,7
multilateral agreements,1.0,6
International Cooperation,1.0,6
financial support,1.0,6
institutional strength,1.0,6
procedural obligations,1.0,6
climate change regime,1.0,6
temperature goal,1.0,6
developing country Parties,1.0,6
partnerships,1.0,6
Compliance,1.0,6
Kyoto,1.0,6
marine cloud brightening,1.0,6
Global South,1.0,6
FTAs,1.0,6
triangular cooperation,1.0,6
International Aviation,1.0,6
PPPs,1.0,6
WTO Law,1.0,6
Paris Climate Agreement,1.0,6
global climate governance,1.0,5
international climate cooperation,1.0,5
global cooperation,1.0,5
Warsaw International Mechanism,1.0,5
Global Stocktake,1.0,5
Article 6,1.0,5
Financial Mechanism,1.0,5
host countries,1.0,5
domestic politics,1.0,5
international governance,1.0,5
development cooperation,1.0,5
Bank,1.0,5
Climate Action,1.0,5
climate technologies,1.0,5
MacMartin,1.0,5
radiative forcing,1.0,5
climate hazards,1.0,5
heat stress,1.0,5
justice,1.0,5
compensation,1.0,5
BCAs,1.0,5
Climate justice,1.0,5
Triangular Cooperation,1.0,5
worldbank,1.0,5
SRM,0.9959973330241637,55
Kyoto Protocol,0.9956317626168094,79
cooperation,0.9677765445066929,19
Human Rights,0.9587303936887034,17
CDM,0.954030889648087,25
Paris Agreement,0.9502911739210349,364
accountability,0.9486529487629632,14
international cooperation,0.9459574728748924,81
GCF,0.9438254043563048,16
Montreal Protocol,0.9337935695379509,17
Paris agreement,0.9321425309421667,13
CORSIA,0.9159200440822503,15
UNFCCC,0.9151575916813183,124
International cooperation,0.9151092383681138,17
capacity building,0.9120643160943936,21
CTCN,0.8788597039736352,10
2030 Agenda,0.8400846361367473,9
IMO,0.8356423094919647,10
multilateral development banks,0.8319684006963669,7
transparency,0.8276511134216501,42
NDC,0.8109922505060373,7
Transparency,0.789257048903414,6
emissions reductions,0.7671554372279737,20
ICAO,0.6847793029922343,15
compliance,0.6823597026133784,16
fairness,0.6791563984695004,10
civil society,0.6716220521481574,5
HFCs,0.647691161051195,6
crop yields,0.6450580646528337,5
business,0.644456727964392,5
Switzerland,0.6434018476373401,8
World Resources Institute,0.6319399726288687,5
