keyword,count
adaptation,182
climate change,148
medium confidence,77
climate change adaptation,69
developing countries,45
climate risks,41
climate services,39
climate risk management,38
risk management,37
uncertainty,36
Africa,35
resilience,33
climate finance,33
Climate Change,32
Cambridge University Press,32
governance,32
climate adaptation,32
IPCC,28
high confidence,27
transformational adaptation,27
UNEP,27
adaptation options,26
UNFCCC,26
maladaptation,25
Paris Agreement,25
insurance,22
vulnerability,22
Europe,21
climate risk,18
finance,18
poverty,18
agriculture,18
knowledge systems,17
AR5,17
learning,17
Climate Change Adaptation,17
climate resilient development,16
World Bank,16
adaptation finance,15
deep uncertainty,15
Asia,15
ecosystem services,14
Australia,14
India,14
Kenya,14
Springer International Publishing,14
decision makers,13
Bangladesh,13
Netherlands,13
Climate change,13
South Africa,12
modelling,12
sustainable development,12
climate action,12
United Kingdom,12
urgency,12
Climate Finance,12
residual risks,11
litigation,11
uncertainties,11
justice,11
disaster risk reduction,11
adaptive capacity,11
standards,11
OECD,11
Working Group II,10
Intergovernmental Panel on Climate Change,10
food security,10
mitigation,10
infrastructure,10
women,10
Philippines,10
Pakistan,10
MCDA,10
UK,10
robustness,10
local knowledge,10
climate resilience,10
Fifth Assessment Report,10
ecosystems,9
risks,9
Sustainable Development Goals,9
adaptation planning,9
catalysing conditions,9
risk,9
sea level rise,9
Uncertainty,9
Indigenous knowledge,9
sustainability,9
climate change mitigation,9
Disasters,9
residual risk,8
social safety nets,8
compensation,8
knowledge,8
Risk Management,8
extreme events,8
investment,8
social protection,8
marginalised groups,8
Nepal,8
developed countries,8
North America,8
Ambiguityvalue,8
Deep uncertainty,8
Cynefin,8
education,8
Climate,8
data sources,8
Mastrandrea,8
cities,7
health,7
Sustainable Development,7
vulnerable groups,7
monitoring,7
risk reduction,7
adaptive management,7
Insurance,7
USA,7
Bayesian methods,7
Deep Uncertainty,7
Canada,7
climate change impacts,7
regulations,7
Mexico,7
Global Stocktake,7
Finance,7
Geoforum,7
Water Resour,7
Overseas Development Institute,7
planning,6
motivation,6
civil society,6
Disaster Risk Reduction,6
livelihoods,6
human health,6
synergies,6
Climate Risk Management,6
Vulnerability,6
climate extremes,6
adaptation limits,6
national adaptation plans,6
Latin America,6
Ghana,6
adaptation measures,6
disasters,6
Warsaw International Mechanism,6
Green Climate Fund,6
interval methods,6
Uncertainties,6
