keyword,count
climate change,361
Canada,266
North America,225
Mexico,149
USA,103
Climate change,90
medium confidence,89
Indigenous Peoples,86
United States,85
Climate Change,50
adaptation,40
National Climate Assessment,30
Global Change Research Program,29
Alaska,28
wildfires,26
climate hazards,25
SLR,25
extreme events,24
Arctic,22
mortality,20
fisheries,20
climate change adaptation,20
precipitation,18
agriculture,18
anthropogenic climate change,18
drought,18
resilience,17
Cambridge University Press,16
biodiversity,16
Public Health,16
Water Resour,16
Tribal Environmental Professionals,16
Northern Arizona University,16
high confidence,15
IPCC,15
flooding,15
hurricanes,15
adaptive capacity,15
Flagstaff,15
ecosystems,14
extreme weather events,14
mental health,14
wildfire,14
climate adaptation,14
Tribes,14
adaptation planning,13
Indigenous knowledge,13
maize,13
food security,13
water quality,13
United Nations,13
fish,13
western USA,13
California,12
coral reefs,12
Texas,12
climate variability,12
Oceanogr,12
Intergovernmental Panel on Climate Change,11
global warming,11
wildfire smoke,11
Climate,11
ocean acidification,11
sea level rise,10
Sea level rise,10
Gulf of Mexico,10
algal blooms,10
urban areas,10
AZ,10
misinformation,9
human health,9
western,9
adaptation strategies,9
heatwaves,9
United Kingdom,9
Climate Change Report,9
Sixth Assessment Report,8
morbidity,8
nutritional security,8
Bering Sea,8
North American Arctic,8
Hurricane Harvey,8
marine species,8
fisheries management,8
water supply,8
Bureau of Reclamation,8
water management,8
Canadian Arctic,8
climate resilience,8
US cities,8
Mexico City,8
climate risks,8
EPA,8
Paris Agreement,8
Anthropocene,8
Working Group I,8
infrastructure,7
aquaculture,7
tourism,7
livestock,7
governance,7
modelling,7
IK,7
Florida,7
fires,7
water resources,7
Agriculture,7
US,7
labour productivity,7
CRC Press,7
AR5,6
age,6
floods,6
colonialism,6
health,6
sea ice,6
climate impacts,6
risks,6
population,6
coastal flooding,6
temperature,6
invasive species,6
permafrost thaw,6
corals,6
storm surge,6
southeast USA,6
costs,6
productivity,6
transportation infrastructure,6
quality of life,6
forestry,6
livelihoods,6
Hurricane Sandy,6
crime,6
Lyme disease,6
western United States,6
Water Policy,6
Ecosyst,6
Working Group II,5
climate science,5
uncertainty,5
socioeconomic conditions,5
nutrition,5
insurance,5
wildfire activity,5
aridification,5
erosion,5
terrestrial ecosystems,5
Ocean acidification,5
Biodiversity,5
scientific consensus,5
Yucatan,5
projected climate change,5
ecosystem services,5
climate refugia,5
southwest USA,5
marine mammals,5
protected species,5
shipping,5
coastal communities,5
extreme weather,5
British Columbia,5
rural areas,5
Pacific Northwest,5
wheat,5
heat stress,5
pathogens,5
Aquaculture,5
planning,5
urban heat island effects,5
green infrastructure,5
New York City,5
social networks,5
R,5
Adaptation,5
West Nile virus,5
snowmobiling,5
Ontario,5
Alberta,5
GDP,5
violent crime,5
climatic variability,5
violence,5
interannual variability,5
tree mortality,5
poverty,5
climate change scenarios,5
Human Health,5
Circumpolar Health,5
EcoHealth,5
indigenous peoples,5
United Nations General Assembly,5
safety,4
adaptation measures,4
North Americans,4
risk,4
public support,4
gender,4
North American,4
property crime,4
freshwater ecosystems,4
climate extremes,4
local knowledge,4
irrigated agriculture,4
resource management,4
high,4
human systems,4
marine heatwaves,4
human activity,4
North Pacific,4
snowmelt runoff,4
northern,4
droughts,4
consensus,4
trust,4
education,4
environmental change,4
human rights,4
history,4
Americas,4
Indigenous legal orders,4
Permafrost thaw,4
Projected Risks,4
Freshwater Ecosystems,4
migration,4
phenology,4
carbon sequestration,4
MHWs,4
sea ice loss,4
Chesapeake Bay,4
tourism industry,4
human exposure,4
burned area,4
fire activity,4
vulnerability,4
prescribed fire,4
carbon mitigation,4
Marine heatwaves,4
water availability,4
water resource planning,4
nutrient loading,4
Colorado River Basin Stakeholders,4
streamflow,4
climate scenarios,4
sustainability,4
Colorado,4
adaptive governance,4
Northwest Territories,4
Food Agriculture Organization,4
southern USA,4
Extreme heat events,4
Credit Valley Conservation,4
systemic racism,4
urban forests,4
financial resources,4
medium evidence,4
precipitation changes,4
gastrointestinal illness,4
Vibrio parahaemolyticus,4
winter mortality,4
Puerto Rico,4
insects,4
agricultural sector,4
coastal areas,4
Livelihoods,4
Drought,4
New Orleans,4
medium agreement,4
tipping points,4
local leadership,4
Climate Change Program,4
NGOs,4
carbon storage,4
forest resilience,4
Geosci,4
Latin America,4
Western United States,4
Vulnerability,4
Resilience,4
National Academies Press,4
Entomol,4
flood risk,4
climate change impacts,4
marine aquaculture,4
Canadian Academies,4
global climate change,4
Climatol,4
continental United States,4
economics,4
Ecosystems,4
México,4
Climate change effects,4
Ecosystem Services,4
Central Valley,4
Climate Science Special Report,4
Expert Mechanism,4
