keyword,count
climate change,299
CRD,172
sustainable development,168
adaptation,132
climate change adaptation,93
sustainability,80
SDGs,67
resilience,61
Kenya,58
climate action,52
gender,48
women,45
IPCC,44
India,43
Indigenous knowledge,42
ecosystem services,41
synergies,39
system transitions,38
governance,37
Paris Agreement,36
poverty,34
food security,34
Climate change,31
Africa,31
vulnerability,30
adaptive capacity,30
climate resilient development,29
climate adaptation,29
Climate Change,28
China,28
Bangladesh,28
Cambridge University Press,27
local knowledge,27
political economy,27
biodiversity,26
Indigenous Peoples,25
sustainable development goals,24
medium confidence,24
AR5,23
climate risk,23
disaster risk reduction,22
developing countries,22
adaptation options,21
economic growth,21
agriculture,20
mitigation options,20
social justice,20
Sustainable Development,20
mitigation,19
climate change mitigation,19
climate services,19
Disaster Risk Reduct,19
Sustainable Development Goals,18
Climate Resilient Development,18
climate resilience,18
United Nations,18
Gender,17
societal choices,16
civil society,16
education,16
Geoforum,16
planetary health,15
climate justice,15
green infrastructure,15
shared socioeconomic pathways,15
conservation agriculture,15
greenhouse gas emissions,14
Asia,14
economic development,14
transparency,14
migration,14
water management,14
Ethiopia,14
Intergovernmental Panel on Climate Change,13
CRDPs,13
climate risks,13
planetary boundaries,13
UNEP,13
Australia,13
societal transitions,13
sustainability transitions,13
World Bank,13
Climate change adaptation,13
Land Use Policy,13
South Africa,12
Working Group II,12
land degradation,12
smallholder farmers,12
Europe,12
agroforestry,12
desertification,11
GDP,11
health systems,11
Latin America,11
Sustainability,11
United States,11
Malawi,11
sustainable aquaculture,11
insurance,11
social movements,10
extreme weather events,10
adaptation gaps,10
terrestrial ecosystems,10
USA,10
GHG emissions,10
Tanzania,10
Springer International Publishing,10
Nepal,10
South Asia,9
adaptation strategies,9
biodiversity conservation,9
development,9
SSPs,9
equity,9
health,9
carbon sequestration,9
planning,9
energy transitions,9
urban areas,9
UNFCCC,9
Vietnam,9
Canada,9
Brazil,8
greenhouse gas mitigation,8
climate mitigation,8
media,8
ecosystems,8
uncertainty,8
innovation,8
CRD pathways,8
societal transformation,8
water resources,8
worldviews,8
Fiji,8
urban resilience,8
gender equality,8
Climate Change Adaptation,8
inequality,8
global warming,8
aquaculture,8
global greenhouse gas emission pathways,8
Disasters,8
Assessment Report,8
Climate Resilient Development Pathways,7
UK,7
Climate resilient development,7
2030 Agenda,7
land use,7
poverty reduction,7
GHG mitigation,7
government,7
SDG,7
ethics,7
climate policy,7
Disaster Risk Reduction,7
high confidence,7
food insecurity,7
Global South,7
Sustainable development,7
climate risk management,7
subsidies,7
renewable energy,7
climate change impacts,7
Malaysia,7
livelihood diversification,7
knowledge gaps,7
Global Warming,7
Ecosyst,7
IPCC Special Report,7
fisheries,7
biodiversity management,7
accountability potential,7
Mexico,6
urban planning,6
land use change,6
West Africa,6
irrigation,6
institutional capacity,6
knowledge,6
rural areas,6
private sector,6
global regions,6
infrastructure,6
sustainable development priorities,6
climate,6
systems transitions,6
solidarity,6
Sendai Framework,6
justice,6
Indigenous Knowledge,6
institutional arrangements,6
industrial systems,6
marginalised groups,6
LAPSSET,6
Millennium Ecosystem Assessment,6
ocean ecosystems,6
water security,6
social inequalities,6
risk,6
environmental quality,6
change,6
floods,6
drought,6
Netherlands,6
carbon emissions,6
values,6
knowledge systems,6
Ecosystem Services,6
Thailand,6
collective action,6
Finland,6
SDG 5,6
Women,6
Zambia,6
medium agreement,6
public health,6
climate hazards,6
intergenerational equity,6
Livelihood diversification,6
accountability,6
Ghana,6
environmental change,6
sustainable land management,6
greenhouse gas fluxes,6
Food Syst,6
climate science,6
Urban green infrastructure,6
economic feasibility,6
planned relocation,6
ICZM,6
social protection,5
Central America,5
North America,5
Agenda 2030,5
South America,5
Green Climate Fund,5
humanity,5
International Monetary Fund,5
development trajectories,5
social choices,5
climate variability,5
societal systems,5
transformative pathways,5
s,5
systems,5
politics,5
adaptation planning,5
dryland regions,5
pastoralism,5
conflict,5
WHO,5
energy efficiency,5
mitigation costs,5
human health,5
adaptation costs,5
health sector,5
rural communities,5
Indigenous communities,5
OECD,5
bioenergy,5
energy systems,5
uncertainties,5
food prices,5
community resilience,5
CO2 emissions,5
cities,5
IEA,5
social change,5
Biodiversity,5
IPBES,5
Gender equality,5
Southeast Asia,5
social inequities,5
local institutions,5
disaster risk management,5
carbon pricing,5
vulnerable communities,5
Green GDP,5
green growth,5
local communities,5
oral histories,5
carbon tax,5
Pastoralism,5
Resilience,5
Working Group III,5
Public Health,5
green GDP,5
Ecuador,5
Water Resour,5
Pacific Islands,5
IISD,5
Philippines,5
feasibility assessment,5
institutional barriers,5
flood risk management,5
Sustainable aquaculture,5
ecosystem connectivity,5
Insurance,5
Chile,4
Iran,4
income inequality,4
inequity,4
global,4
Australasia,4
social systems,4
adaptive actions,4
climate resilient development pathways,4
population,4
Societal choices,4
water use,4
political arenas,4
national level,4
human development,4
climate impacts,4
societal change,4
climate actions,4
Vision 2030,4
water,4
industry,4
water demand,4
Climate Action,4
Global North,4
political ecology,4
sustainable livelihoods,4
environmental sustainability,4
development planning,4
climate security,4
violent conflict,4
AR6,4
institutional capacities,4
adaptation deficit,4
mitigation potential,4
mitigation strategies,4
income distribution,4
Mitigation,4
climate change risk,4
modelling,4
poverty alleviation,4
water use efficiency,4
relocation,4
Caribbean,4
Solomon Islands,4
adaptation actions,4
power dynamics,4
adaptation strategy,4
carbon taxes,4
land use planning,4
water supply,4
rainwater harvesting,4
flooding,4
urban ecosystems,4
urban water management,4
disasters,4
reforestation,4
coastal ecosystems,4
global climate change,4
Germany,4
transitions,4
precipitation,4
freshwater ecosystems,4
Indigenous peoples,4
youth,4
NDCs,4
investment,4
Climate justice,4
water sector,4
nutrition,4
climate change vulnerability,4
Mozambique,4
informal settlements,4
humanities,4
Political economy,4
green bonds,4
banks,4
environmental performance,4
global environmental change,4
Social movements,4
community engagement,4
Myanmar,4
Poland,4
Blue Growth,4
Indigenous knowledge systems,4
Peru,4
farmers,4
Pakistan,4
European Union,4
Climate Change 2014,4
Fifth Assessment Report,4
Climate services,4
urban sustainability transitions,4
coloniality,4
Indian cities,4
coastal management,4
Sectoral,4
Zimbabwe,4
developing world,4
Economics,4
indigenous knowledge,4
Ethics,4
International Energy Agency,4
Working Group I,4
ustainability,4
water resource management,4
household income,4
Integrated Coastal Zone Management,4
cropland management,4
DRM,4
socioeconomic vulnerability,4
resettlement,4
Green infrastructure,4
remittances,4
employment,4
productivity enhancement,4
integrated soil fertility management,4
integrated coastal zone management,4
Agroforestry,4
Vulnerability,3
Ireland,3
Sixth Assessment Report,3
ecological resilience,3
environmental degradation,3
age,3
children,3
minority groups,3
inclusive decision making,3
social groups,3
regional heterogeneity,3
Indigenous,3
climate outcomes,3
energy security,3
water quality,3
mitigation actions,3
decarbonisation,3
technological innovation,3
natural resources,3
ecosystem health,3
social norms,3
power relationships,3
risk management,3
IPCC assessment reports,3
adaptation measures,3
food production,3
gross domestic product,3
humans,3
community arenas,3
CRDP,3
societal transformations,3
transformative adaptation,3
Gs,3
climate governance,3
connectivity,3
livestock,3
income,3
tourism,3
water availability,3
Development,3
colonialism,3
human activities,3
Human Development Index,3
economic,3
local planning,3
climate crisis,3
security,3
human security,3
Nationally Determined Contributions,3
UNDP,3
scenario archetypes,3
ecological systems,3
food systems,3
gender equity,3
path dependence,3
Food security,3
sanitation,3
emissions pathways,3
WGI AR6 Interactive Atlas,3
global average warming,3
key risks,3
Adaptation,3
Adaptation gaps,3
monitoring,3
natural systems,3
social vulnerability,3
natural gas,3
Bioenergy,3
energy access,3
energy prices,3
payments,3
ecosystem restoration,3
early warning systems,3
energy system transitions,3
sustainable development interventions,3
air quality,3
Seychelles,3
marine protected areas,3
coastal areas,3
Vanuatu,3
deforestation,3
girls,3
Gender mainstreaming,3
production,3
energy sector,3
social benefits,3
heatwaves,3
carbon footprint,3
urban water systems,3
green infrastructure options,3
carbon capture,3
sustainable forest management,3
afforestation,3
carbon sinks,3
coastal communities,3
coastal resilience,3
crisis,3
regulations,3
consciousness,3
public acceptance,3
transition,3
communities,3
sustainability transformations,3
restoration,3
leverage points,3
cultural services,3
extreme events,3
WGII report,3
range shifts,3
social equity,3
diversification,3
soil conservation,3
conservation,3
job creation,3
intermediaries,3
civic engagement,3
protest,3
Innovation,3
economies,3
leadership,3
Adaptation actions,3
Climate Justice,3
race,3
structural inequalities,3
droughts,3
family planning,3
ethnic minorities,3
Guatemala,3
IUCN,3
confidence levels,3
credit,3
climate information,3
national policies,3
science,3
formal government institutions,3
Maldives,3
Governance,3
economic competitiveness,3
incentives,3
environmental footprint,3
Central Banks,3
institutional investors,3
forest conservation,3
societal actors,3
social transformation,3
social inertia,3
democracy,3
capacity building,3
exposure,3
National governments,3
international agreements,3
Singapore,3
STI,3
local engagement,3
Oral histories,3
identity,3
Nigeria,3
Venezuela,3
polyculture,3
environmental governance,3
New Zealand,3
productivity,3
Bank of England,3
Monetary Policy,3
Sweden,3
developing states,3
regenerative culture,3
public awareness,3
climate emergency,3
resilient infrastructure,3
globally averaged temperatures,3
United Nations Environment Programme,3
Climate,3
Poverty,3
livelihoods,3
cultural values,3
land tenure,3
citizenship,3
Material efficiency,3
climate compatible development,3
Urban Climate Change Research Network,3
Global environmental change,3
human mobility,3
geoforum,3
dietary diversity,3
Minx,3
coherence,3
Oxford University Press,3
Flood Risk Manag,3
MIT Press,3
agrarian settings,3
southern Africa,3
Northern Kenya,3
seasonal climate forecasts,3
Sahel,3
Human Development,3
Global warming,3
emancipatory catastrophism,3
small island developing states,3
agricultural adaptation strategies,3
indigenous peoples,3
pastoralists,3
history,3
Desertification,3
Food Security,3
Climate Change 2021,3
Social Science Research Network,3
Hazards,3
USAID,3
climate change policy,3
IMF,3
climate change adaptation policy,3
environmental justice,3
europe,3
Climate adaptation,3
UNESCO,3
EU,3
resilient cities,3
Electric Power Research Institute,3
Migration,3
Indonesia,3
financial barriers,3
technological feasibility,3
institutional factors,3
resilient power infrastructure,3
political acceptability,3
medium feasibility,3
hardening,3
coastal defence,3
Integrated coastal zone management,3
smallholders,3
Forest management,3
zoonotic diseases,3
cropland management practices,3
adaptive capacities,3
managed retreat,3
urban green infrastructure,3
Social safety nets,3
macroeconomic viability,3
regulatory feasibility,3
Soil Water Conserv,3
New York City,3
Wiley Online,3
Sendai framework,3
sustainable urban water management,3
Nature Publishing Group,3
Agric Syst,3
Health,3
forum,3
water insecurity,2
fishing communities,2
unequal power dynamics,2
climate risk exposure,2
sustainable development pathways,2
climate vulnerability,2
ecosystem integrity,2
climate resilient development pathway,2
human systems,2
risk factor,2
policy design,2
ecosystem requirements,2
water consumption,2
economic activity,2
green spaces,2
urban transformation,2
enabling,2
effective,2
international cooperation,2
entrepreneurship,2
supply chains,2
training,2
societal priorities,2
knowledge sharing,2
institutional structures,2
IPCC Special Reports,2
Climate compatible development,2
extractive industries,2
infrastructure development,2
transportation,2
biodiversity loss,2
crop production,2
ecosystem degradation,2
Pathways,2
CRD dimensions,2
futures,2
indicators,2
voting procedures,2
Community arenas,2
social difference,2
adaptation pathways,2
civic organisations,2
investments,2
gender inequalities,2
5,2
climate objectives,2
risk management options,2
alternative development models,2
ideologies,2
Transformative actions,2
governance systems,2
individualism,2
level,2
agricultural production systems,2
Dryland regions,2
drylands,2
economic sectors,2
community levels,2
cultures,2
sedentary livelihoods,2
landscape level,2
political dynamics,2
decentralisation,2
commodities,2
climatic variability,2
life expectancy,2
rich countries,2
social welfare,2
resources,2
stewardship,2
national contexts,2
safe climate,2
Index of Sustainable Economic Welfare,2
Genuine Progress Indicator,2
Multidimensional Poverty Index,2
Gross National Happiness,2
Happy Planet Index,2
ecological distribution conflicts,2
living standards,2
HDI,2
systemic change,2
Ubuntu,2
Afghanistan,2
socioeconomic conditions,2
costs,2
resource availability,2
quality,2
projected climate change,2
ambitious climate goals,2
S,2
poverty alleviation projects,2
distributional implications,2
Arrows,2
colour coding,2
Confidence language,2
ability,2
Inequality,2
emissions scenarios,2
RCP,2
SSP,2
RKR,2
geographic heterogeneity,2
development goals,2
incremental adaptation,2
sustainable development outcomes,2
ecology,2
economy,2
ecological dynamics,2
resource limitations,2
inclusiveness,2
integration,2
adaptation finance,2
Investment,2
local knowledge systems,2
2021,2
water sources,2
funding,2
financial resources,2
feasibility,2
individual adaptation options,2
adaptation option,2
feasibility dimension,2
feasibility dimensions,2
technology options,2
geographic context,2
adaptation effectiveness,2
distributional effects,2
greenhouse gas emissions reductions,2
mitigation technologies,2
2050,2
sustainable development proxy variables,2
global warming level,2
warming levels,2
Sample sizes,2
Reforming Economies,2
resource allocation,2
mitigation implications,2
income equality,2
food crop prices,2
transition risks,2
sustainable development synergies,2
weather patterns,2
Nonlinearities,2
regional,2
global average temperature,2
nonlinearities,2
society,2
global economy,2
local elites,2
adaptation projects,2
vulnerable,2
renewable energy systems,2
transfer payments,2
infrastructure system transitions,2
less,2
Sustainable development considerations,2
high,2
adaptation capacity,2
Small Islands,2
tourism industry,2
climate resilient,2
Parliamentary Complex,2
Samoa,2
international climate negotiations,2
centralised systems,2
Pacific islands region,2
small islands,2
Kiribati,2
SDG achievement,2
vulnerable populations,2
clean energy,2
uneven power relations,2
vested interests,2
vulnerable groups,2
national climate policies,2
neoliberalisation,2
sustainable development options,2
cryosphere systems,2
complex adaptive systems,2
renewables,2
adaptation responses,2
financial incentives,2
energy use,2
urbanisation,2
built environment,2
climate shocks,2
redundancy,2
multiple ecosystem services,2
Urban ecosystems,2
community cohesion,2
system change,2
urban transitions,2
ecosystem resilience,2
storage,2
Norway,2
social resilience,2
wind erosion,2
tree planting,2
carbon storage,2
sea level rise,2
protected areas,2
decision support systems,2
strategic plans,2
industry sector,2
dematerialisation,2
material efficiency,2
Japan,2
industrial transitions,2
behavioural change,2
transformation,2
economic systems,2
societal transition,2
emerging economies,2
ecological impacts,2
quality of life,2
material services,2
SDG clusters,2
Ecosystem services,2
process change,2
finance,2
climate change resilience,2
ations,2
sustainable development initiatives,2
personal mobility,2
European states,2
Baltic Sea region,2
innovation ecosystems,2
fiscal recovery packages,2
VariablePeak global warming,2
2100Asia,2
Chandni Singh,2
climate change adaptation strategy,2
climate policies,2
environmental decision making,2
gender relations,2
gender roles,2
social policy,2
austerity measures,2
groundwater,2
child health,2
marginalisation,2
climate change policies,2
ethnicity,2
European climate change adaptation strategies,2
gendered vulnerability,2
socioeconomic development,2
sustainable environments,2
climate decision making,2
SDG 5 targets,2
property rights,2
social factors,2
beliefs,2
arts,2
business,2
art,2
formal space,2
international adaptation governance,2
COP 16,2
2030 Sustainable Development Agenda,2
consumption patterns,2
Political Economy,2
solar radiation management,2
Honduras,2
unsustainable development,2
Russia,2
sustainable development policy,2
DR,2
interconnected systems,2
sustainable growth,2
Climate Finance,2
pricing,2
social cost of carbon,2
private capital,2
global financial assets,2
financial,2
alternative finance,2
asset classes,2
financial system,2
European Central Bank,2
transformational adaptation,2
institutional change,2
human rights,2
Active ownership,2
robustness,2
risk assessment,2
Green bonds,2
project finance,2
Crowdfunding,2
protests,2
societal values,2
cultural cognition,2
political ontology,2
cooperation,2
dissent,2
legal frameworks,2
Bolivia,2
climate change litigation,2
governments,2
strategic approaches,2
effective policies,2
vulnerability reduction,2
national governments,2
transnational governance,2
climate change information,2
efficiency,2
Kuznets curve,2
GDP growth,2
natural capital,2
computable general equilibrium model,2
recession,2
unemployment,2
actors,2
STI policies,2
social goods,2
environmental pollution,2
knowledge production,2
citizen science,2
social connections,2
Local Knowledge,2
wisdom,2
observations,2
sustainability science,2
scientific knowledge,2
Indigenous People,2
climate adaptation planning,2
climate research,2
cultural indicators,2
Smallholder farmers,2
native,2
exchange,2
crop rotation,2
Ind,2
climate change adaptation policies,2
Inuit,2
financial risks,2
developed countries,2
monetary policy,2
green fiscal policies,2
financial constraints,2
compliance,2
climate protests,2
political responsibility,2
ethics of care,2
public engagement,2
universities,2
fossil fuel sponsorship,2
Climate finance,2
Climate Change Risk,2
sea surface temperatures,2
maximum temperatures,2
adaptation gap,2
WGI CMIP6 ensemble,2
GWL,2
Global warming level,2
Northern Hemisphere,2
high latitudes,2
Subtropics,2
Southern Hemisphere,2
state fragility,2
CO2 emissions production,2
Fragile States Index,2
social services,2
sustainability goals,2
flood management,2
soil erosion,2
Urban water management,2
recycling,2
resilient ecosystems,2
urban adaptation,2
Disaster risk management,2
Climate action,2
distributive justice,2
emissions reductions,2
climate movements,2
sustainability transformation,2
Economic Activity,2
Uganda,2
Human Development Report Office,2
Framing,2
development policy,2
SIPRI,2
Climate change adaptation planning,2
authority,2
Indigeneity,2
heat stress,2
Diversification strategies,2
Niger,2
Economic growth,2
environmental Kuznets curve,2
Public health adaptation,2
transdisciplinary research,2
livestock production,2
Carbon pricing,2
Maladaptation,2
Emancipatory catastrophism,2
indigenous communities,2
agency,2
Zed Books,2
Paris Climate Agreement,2
Polar Geogr,2
International Institute,2
coastal cities,2
vulnerabilities,2
pathways,2
temperature,2
spatial planning,2
Oversees Development Institute,2
Energy Efficiency,2
Climate Change Mitigation,2
development economics,2
Steelmaking Processes,2
World Bank Group,2
population change,2
urban climate justice,2
marginality,2
migrants,2
California,2
Beacon Press,2
South Pacific,2
urban policy,2
Global Response,2
local government,2
pacific,2
PLoS,2
Stockholm Environment Institute,2
policy coherence,2
Humanities,2
power,2
wellbeing,2
Fourth Assessment Report,2
Intergovernmental Panel on,2
National Bureau of Economic Research,2
Equity,2
mortality,2
gender justice,2
national adaptation planning,2
Livelihoods,2
intergovernmental panel,2
renewable energy projects,2
intersectionality,2
Nicaragua,2
Gendered vulnerability,2
risk reduction,2
Natural climate solutions,2
Urbanization,2
Chelsea Green Publishing,2
Culture,2
global framework,2
ecological knowledge,2
climate change knowledge,2
Anthropocene,2
United Nations Development Programme,2
small communities,2
inclusive governance,2
mangrove forests,2
Risk Assessment,2
Land Degradation,2
ipcc,2
Dhaka,2
Earthscan,2
Andes,2
sociotechnical transitions,2
Sustainability transitions,2
degrowth,2
sustainable livelihood,2
africa,2
native forests,2
environmental migration,2
Buen Vivir,2
Security,2
Blue growth,2
decentralization,2
ustain,2
refugees,2
perceptions,2
behaviors,2
communication research,2
urban green spaces,2
complex urban systems,2
low carbon development,2
Ecology,2
Republic of Mozambique,2
Gender Action Plan,2
Global Gender Office,2
sustainable disaster risk mitigation,2
landscape restoration,2
mitigation effects,2
EU forests,2
climate smart forestry,2
climate change legislation,2
litigation,2
Climate Change Economics,2
global political economy,2
political instability,2
as,2
rural Kenya,2
