keyword,count
climate change,670
food security,177
medium confidence,111
Climate change,100
aquaculture,84
agriculture,80
ecosystem services,76
Climate Change,73
Africa,65
drought,63
India,59
women,49
fisheries,49
food insecurity,47
adaptation,46
Food Security,45
livestock,43
biodiversity,42
climate change adaptation,40
Europe,40
China,40
Ghana,40
United Nations,39
Food Secur,37
food systems,36
agroforestry,35
Aquaculture,35
heat stress,34
productivity,33
adaptive capacity,33
maize,32
nutrition,31
Bangladesh,31
high confidence,30
Indigenous Peoples,30
wheat,30
West Africa,30
temperature,30
climate variability,30
Food Syst,30
Medium confidence,29
Asia,28
ocean acidification,28
Land Use Policy,28
resilience,27
food production,26
Ethiopia,26
Indigenous knowledge,23
local knowledge,23
adaptation options,23
North America,23
extreme events,22
climate services,22
sustainable development,22
smallholder farmers,22
United States,22
Australia,21
rice,21
land use,21
Canada,20
climate change impacts,20
poverty,20
Cambridge University Press,19
forestry,19
South America,19
crop production,19
governance,19
GHG emissions,19
modelling,19
USA,19
Indonesia,19
gender,19
South Africa,19
medium agreement,18
Nepal,18
wild foods,17
Ecosyst,17
food safety,16
livestock production,16
phenology,16
Kenya,16
Agroforestry,16
climate change mitigation,16
adaptation strategies,15
AR5,15
food system,15
East Africa,15
extreme weather events,15
Geoforum,15
Brazil,14
crop yields,14
agroecology,14
sustainability,14
Food security,14
urban agriculture,14
soybean,14
food prices,14
cropping systems,14
farmers,14
Gender,14
Chile,14
agricultural intensification,14
Tanzania,14
Sahel,14
Agrofor,14
cattle,13
water availability,13
climate hazards,13
Climate change impacts,13
human health,13
IPCC,13
irrigation,13
global warming,13
Malawi,13
land degradation,13
developing countries,13
Agric Syst,13
Agriculture,13
Ocean acidification,12
children,12
malnutrition,12
South Asia,12
water quality,12
vulnerable groups,12
local communities,12
conservation,12
agroforestry systems,12
climate,12
precipitation,12
climate adaptation,12
vegetables,12
carbon sequestration,12
medicinal plants,12
Cambodia,12
Alaska,12
Mexico,12
Philippines,12
Burkina Faso,12
Adaptation,12
Mitigation Options,12
Intergovernmental Panel on Climate Change,11
tropical forests,11
SDGs,11
climate risks,11
desertification,11
major crops,11
Latin America,11
rainfall,11
France,11
climate resilience,11
income,11
inland fisheries,11
Vietnam,11
floods,10
sheep,10
Climate,10
diversification,10
pollination,10
health,10
water resources,10
deforestation,10
Indigenous communities,10
Nutrition,10
global,10
agricultural production,10
management,10
Biodiversity,10
uncertainty,10
drought stress,10
Viet Nam,10
legumes,10
pastoralists,10
food,10
Uganda,10
World Bank,10
dietary diversity,10
Food Systems,10
vulnerability,10
Diversification,10
Working Group I,10
tree mortality,9
nutritional quality,9
marine fisheries,9
confidence,9
livelihood diversification,9
rural livelihoods,9
Southeast Asia,9
climate extremes,9
cereals,9
pests,9
social inequities,9
adaptation strategy,9
conservation agriculture,9
livelihoods,9
terrestrial ecosystems,9
biodiversity conservation,9
international trade,9
climate justice,9
rural communities,9
