keyword,count
New Zealand,282
Australia,280
climate change,212
medium confidence,57
sea level rise,47
Climate Change,41
climate change adaptation,38
Climate change,37
drought,34
adaptation,31
southern Australia,30
adaptive capacity,24
extreme weather events,21
northern Australia,20
GBR,20
climate adaptation,19
governance,19
heatwaves,18
biodiversity,18
Indigenous Peoples,18
tourism,17
Tasmania,17
insurance,17
Torres Strait Islander Peoples,16
wildfires,15
eastern Australia,15
Great Barrier Reef,15
South Australia,15
flooding,15
agriculture,14
heat stress,14
vulnerability,14
Hydrology,14
Climatic Change,14
extreme events,13
marine heatwaves,13
floods,13
rural communities,13
climate resilient development,13
IPCC,13
CSIRO,13
climate risks,12
ocean warming,12
NIWA,12
anthropogenic climate change,12
resilience,12
OECD,12
infrastructure,11
southeast Australia,11
global warming,11
uncertainty,11
ecosystems,11
Victoria,11
Resilience,11
National Climate Change Adaptation Research Facility,11
Climate Change Adaptation,11
invasive species,10
supply chains,10
Zealand,10
health,10
Climate Risk Management,10
Australian,9
fires,9
adaptation planning,9
corals,9
modelling,9
natural disasters,9
Public Health,9
Cambridge University Press,8
climate variability,8
ocean acidification,8
high confidence,8
water resources,8
Queensland Government,8
Infometrics,8
Global Environmental Change,8
Biogeogr,8
Natural Hazards,8
Environmental Management,8
droughts,7
land use,7
climate risk,7
water availability,7
climate resilience,7
southwest Australia,7
river flows,7
aquaculture,7
water quality,7
Melbourne,7
managed retreat,7
employment,7
climate change impacts,7
Indigenous knowledge,7
Transpower,7
Indigenous Australians,7
changing climate,7
SDGs,7
Natural hazards,7
Water Resources,7
Rural Studies,7
Deep South National Science Challenge,7
Global Change Biology,7
eastern,6
Torres Strait,6
Tourism,6
interdependent systems,6
forestry,6
rainfall,6
southwestern Australia,6
wildlife,6
extreme rainfall,6
fire,6
land uses,6
ecosystem services,6
adaptation options,6
carbon sequestration,6
acidification,6
water management,6
National Policy Statement,6
horticulture,6
wheat,6
fire weather,6
leadership,6
coastal flooding,6
Western Australia,6
Local Government,6
Commonwealth of Australia,6
Gold Coast,6
Diversity,6
Distributions,6
Primary Industries,6
Water Resources Research,6
Climate Variability,6
Sixth Assessment Report,5
Intergovernmental Panel on Climate Change,5
freshwater ecosystems,5
storm surges,5
human systems,5
Tangata Whenua Māori,5
social cohesion,5
North Island,5
coral reefs,5
alpine biodiversity,5
alpine ash,5
pencil pine,5
agricultural production,5
livestock,5
morbidity,5
National Recovery and Resilience Agency,5
decision tools,5
GDP,5
food security,5
ecosystem structure,5
sustainable development,5
population,5
Northern Australia,5
thunderstorms,5
Royal Commission,5
tree mortality,5
maximum snow depth,5
communities,5
fire management,5
investment,5
extreme heat events,5
Drought,5
Basin Plan,5
Modelling,5
pasture growth,5
temperature,5
Aquaculture,5
human health,5
Climate Change Commission,5
Māori,5
coastal adaptation,5
mental health,5
mortality,5
Adelaide,5
ski industry,5
IGCC,5
Australian Alps,5
State of Tasmania,5
Real Options Analysis,5
Regional Environmental Change,5
Emergency Management,5
Wellington,5
CSIRO Publishing,5
Wildland Fire,5
Disaster Risk Reduction,5
Disaster Resilience,5
Springer International Publishing,5
Deloitte Access Economics,5
Coastal Adaptation,5
Climate,4
tropical cyclones,4
natural systems,4
exposure,4
coral bleaching,4
urban areas,4
kelp forests,4
storms,4
risk assessments,4
Adaptation,4
resources,4
risk,4
collective action,4
mutual support,4
greenhouse gas emissions,4
education,4
land degradation,4
vulnerable groups,4
rural areas,4
Sea level rise,4
hail,4
CMIP6 projections,4
CMIP6 models,4
National Natural Disaster Arrangements,4
western Australia,4
Marine heatwave,4
Tasman Sea,4
South Wales,4
median projection,4
invertebrates,4
productivity,4
saltwater intrusion,4
protected areas,4
conservation,4
fire risk,4
heat exposure,4
fisheries,4
thermal stress,4
streamflow,4
vegetation,4
South Island,4
water infrastructure,4
water supplies,4
extreme rainfall events,4
Freshwater Management,4
MDB,4
water use efficiency,4
climate change risks,4
flood risk,4
heavy rainfall events,4
learning,4
Australian GDP,4
Māori tribal organisations,4
cyclones,4
suicide,4
exposed assets,4
potable water supplies,4
monitoring,4
National Disaster Risk Reduction Framework,4
Torres Strait Islanders,4
costs,4
insurers,4
financial institutions,4
Mining,4
Torres Strait Islands,4
cultural assets,4
adaptation costs,4
Tasmanian Planning Scheme,4
deep uncertainty,4
Actuaries Institute,4
Australian Energy Market Operator,4
climate change scenarios,4
bushfires,4
Commonwealth Scientific and Industrial Research Organisation,4
UK,4
Commonwealth Scientific Industrial and Research Organisation,4
Climate change adaptation,4
Climate Change Adaptation Technical Working Group,4
Simulation,4
New Zealand region,4
Earth System Sciences,4
New,4
Water Resources Development,4
Land use policy,4
Climate Change 2021,4
Working Group I,4
Infrastructure Australia,4
Climate Adaptation,4
United Nations,4
Uncertainty,4
Australasia,3
hailstorms,3
Bramble Cay melomys,3
threatened species,3
health costs,3
insured losses,3
ecosystem service values,3
bleaching,3
northern jarrah forests,3
herbivore fish,3
urchins,3
water supply,3
stormwater services,3
water,3
pest incursions,3
wind,3
social legitimacy,3
institutional arrangements,3
finance,3
projected risks,3
climate change risk,3
transformational responses,3
Paris Agreement,3
desertification,3
social resilience,3
R,3
Southern Ocean,3
marine species,3
Productivity Commission,3
temperatures,3
rainfall changes,3
lightning,3
RCPs,3
CMIP5,3
soil moisture,3
CMIP6,3
Sea surface temperature,3
Air temperature extremes,3
Rainfall,3
severe fire weather days,3
Tropical cyclones,3
Projected Impacts,3
cascading risks,3
species,3
peak intensity,3
Wind speed,3
Ocean acidification,3
surface waters,3
geographic range,3
forest ecosystems,3
snow gum woodland,3
fire regimes,3
rainfall intensity,3
freshwater wetlands,3
land management practices,3
Australian wildfires,3
hospitalisations,3
critical infrastructure,3
building codes,3
coastal protection,3
estuaries,3
New Zealand waters,3
net primary productivity,3
spatial distribution,3
freshwater resources,3
precipitation,3
Australian capital cities,3
water planning,3
health impacts,3
freshwater management,3
National Adaptation Plan,3
demand management,3
adaptive management,3
flood events,3
seasonality,3
insured damage,3
spatial planning,3
Dynamic Adaptive Pathways Planning,3
economic,3
heat,3
Australian wheat yields,3
wheat yields,3
field pea,3
community networks,3
primary sector,3
Hauraki Gulf Forum,3
species distribution,3
remote settlements,3
Critical infrastructure,3
settlements,3
coastal inundation,3
housing,3
National Climate Change Risk Assessment,3
National Disaster Resilience Strategy,3
disaster risk management,3
Water Services Association of Australia,3
natural ecosystems,3
groundwater,3
water insecurity,3
storm surge,3
RSLR,3
media coverage,3
land use planning,3
flooding events,3
CCATWG,3
excess deaths,3
psychological distress,3
population growth,3
emergency services,3
finance sector,3
Climate Measurement Standards Initiative,3
business,3
higher temperatures,3
Adaptation options,3
Climate change risks,3
colonisation,3
remote communities,3
homelessness,3
Indigenous,3
weed management,3
conservation planning,3
natural resource management,3
Māori tribal investment,3
value chains,3
intangible costs,3
sustainability,3
disaster resilience,3
key risks,3
expert judgement,3
adaptation pathways,3
coordination,3
Northern Territory,3
local government,3
DAPP,3
funding,3
changing climate risks,3
collaborative engagement,3
climate change information,3
litigation,3
Public Participation,3
PSConsulting,3
marine biodiversity,3
coastal communities,3
Tasmanian Climate Change Office,3
UNEP,3
precipitation extremes,3
Murray Darling Basin,3
American Meteorological Society,3
Agricultural Systems,3
Environmental Modelling,3
Anthropocene,3
irrigation,3
Climatol,3
Risk Assessment,3
International Congress,3
Sustainable Tour,3
floodplains,3
climate warming,3
Biodiversity,3
Urban Policy,3
Sea Level Rise,3
Havelock North Drinking Water,3
Coastal Hazards,3
Climate Dynamics,3
adaptive governance,3
Built Environment,3
rising sea levels,3
Health,3
Urban Climate,3
Austral Ecology,3
deepsouthchallenge,3
habitat suitability,3
Coastal Research,3
Deep Uncertainty,3
ustainability,3
climate science,3
Australian bushfires,3
Governance,3
Australian rangelands,3
Australian cities,3
Climate Change Litigation,3
Marine Heatwave,3
Climate Council of Australia,3
Torres Strait Regional Authority,3
Vulnerability,2
climate trends,2
extreme fire weather days,2
extreme fire weather,2
catastrophic wildfires,2
endemic mammal species,2
coral bleaching events,2
southern Alps,2
extreme glacier mass loss,2
Climate trends,2
extreme coastal flooding,2
cultural sites,2
extreme,2
hospitality,2
health status,2
emission pathway,2
winter rainfall,2
summer rainfall,2
northern,2
severe cyclones,2
southeast,2
giant kelp,2
median wheat yields,2
wind events,2
road networks,2
business activities,2
mitigation,2
private sector,2
trust,2
Adaptive capacity,2
social transitions,2
climate change planning,2
Māori interests,2
aggregate impacts,2
Australasia region,2
disaster risk reduction,2
mining,2
health care,2
planning,2
civil society,2
local communities,2
marine protected areas,2
poor health,2
disabilities,2
medical services,2
coastal regions,2
migrants,2
language barriers,2
socioeconomic disadvantage,2
climate change adaptation strategies,2
Projected Climate Change,2
AR5,2
Snow depths,2
BOM,2
tornadoes,2
regional warming trends,2
regional climate responses,2
Australian regions,2
Southern Annular Mode,2
Indian Ocean Dipole,2
ENSO,2
Heavy rainfall intensity,2
Projected climate change,2
Uncertainty ranges,2
median projections,2
climate variables,2
warming,2
Annual mean rainfall,2
Sea level extremes,2
spatial extent,2
minimum temperatures,2
central Australia,2
anthropogenic greenhouse gases,2
East Coast Lows,2
New Zealand glaciers,2
population declines,2
freshwater fish,2
keystone species,2
human activities,2
native species,2
snow patch feldmark,2
short,2
crayfish,2
carbon storage,2
algal blooms,2
land use change,2
fire weather conditions,2
invasive plants,2
soil respiration,2
aquatic biota,2
ecological interactions,2
anthropogenic pressures,2
refugia,2
restoration,2
habitat loss,2
biodiversity conservation,2
terrestrial ecosystems,2
in situ monitoring,2
disaster advisory body,2
recovery agency,2
enablers,2
marine territory,2
stewardship,2
coastal ecosystems,2
endemic species,2
food production,2
sea surface temperatures,2
marine ecosystems,2
recruitment,2
Sydney rock oysters,2
Pacific Oyster Mortality Syndrome,2
low confidence,2
marine systems,2
viruses,2
southern reefs,2
kelp,2
fishery productivity,2
sex determination,2
knowledge gaps,2
Macquarie Island,2
Chatham Rise,2
aquaculture industries,2
risk management,2
oceanic tuna,2
climate impacts,2
adaptation strategies,2
coral recruits,2
spawners,2
brooders,2
fauna,2
mass bleaching events,2
Australian government,2
Climate change impacts,2
water restrictions,2
mean annual runoff,2
hydrological modelling,2
CMIP5 GCMs,2
irrigation efficiency,2
southeastern Australia,2
water catchments,2
desalination plants,2
water demand,2
community resilience,2
cost,2
South Africa,2
sedimentation,2
drought management,2
climate changes,2
environmental assets,2
water markets,2
temporal patterns,2
extreme rainfall intensity,2
flood magnitudes,2
wastewater infrastructure,2
uncertainties,2
Agriculture,2
New Zealand GDP,2
livestock production,2
extremes,2
funding mechanisms,2
mental health impacts,2
Field Crops,2
temperate fruit,2
pathogens,2
Queensland fruit fly,2
mangoes,2
stubble retention,2
breeding,2
irrigation infrastructure,2
spring growth,2
pasture production,2
interannual variability,2
forest growth,2
water stress,2
heavy rainfall,2
emergency response capacity,2
wild fisheries,2
ocean temperature,2
Infrastructure,2
knowledge gap,2
Climatic extremes,2
rural settlements,2
extreme climatic events,2
heat waves,2
road pavements,2
unsealed roads,2
transport systems,2
water security,2
integrated planning,2
Climate Change Adaptation Guidelines,2
Australian Sustainable Built Environment Council,2
industry,2
adaptive capacities,2
climate extremes,2
interconnections,2
cultural,2
relative sea level rise,2
mean sea level,2
intertidal habitats,2
extreme storms,2
commercial buildings,2
light industrial buildings,2
dynamic adaptive pathways,2
collaborative governance,2
property rights,2
SLR,2
coastal risks,2
Extreme,2
winter mortality,2
women,2
farmers,2
depression,2
local transmission,2
housing quality,2
risk factor,2
urban populations,2
AC,2
Havelock North,2
natural heritage,2
outdoor attractions,2
air quality,2
Kakadu National Park,2
tourism sector,2
Insured losses,2
Queensland hailstorm,2
Underinsurance,2
flood plains,2
