keyword,count
Africa,608
climate change,362
South Africa,167
Kenya,90
Climate Change,89
global warming,88
Climate change,77
Tanzania,72
west Africa,65
southern Africa,62
Ghana,62
adaptation,60
African countries,55
Nigeria,51
drought,51
West Africa,51
Ethiopia,47
Zimbabwe,46
climate change adaptation,45
food security,42
Uganda,41
climate variability,39
east Africa,38
north Africa,38
World Bank,38
Mozambique,38
Malawi,35
women,34
biodiversity,32
East Africa,32
precipitation,31
Zambia,30
Southern Africa,29
IPCC,28
poverty,27
medium confidence,27
central Africa,27
African cities,27
Burkina Faso,27
agriculture,26
climate hazards,25
children,25
Global Environmental Change,25
rainfall,24
Global Change Biology,23
population growth,22
smallholder farmers,22
Food Security,22
National Academy of Sciences,22
Regional Environmental Change,22
ipcc,22
informal settlements,21
climate services,21
mortality,20
sea level rise,20
urbanisation,20
resilience,20
Egypt,20
adaptive capacity,19
floods,19
malaria,19
heat stress,19
ecosystem services,18
developing countries,18
Climate Risk Management,18
ecosystems,17
health,17
Rwanda,17
Namibia,17
climate resilience,16
sustainable development,16
Cape Town,16
World Bank Group,16
Springer International Publishing,16
Sahel,15
migration,15
UNEP,15
Women,15
Ecosystem Services,15
Agriculture,15
Climatic Change,15
heat waves,14
Climate variability,14
climate risk,14
Senegal,14
farmers,14
gender,14
Botswana,14
SLR,14
Cambridge University Press,13
human health,13
climate change literacy,13
tourism,13
inland fisheries,13
climate adaptation,13
African,13
maize,13
climate shocks,13
Mali,13
Gender,13
adaptation options,12
North Africa,12
Sudan,12
temperature,12
irrigation,12
water resources,12
climate,12
Biodiversity,12
Sustainable Development,12
World Development,12
PLoS One,12
urban areas,11
human settlements,11
tropical cyclones,11
flooding,11
water scarcity,11
climate change impacts,11
vulnerability,11
Madagascar,11
land degradation,11
livestock,11
early warning systems,11
wheat,11
Climate Services,11
indigenous knowledge,11
UNESCO,11
food insecurity,11
Hydrology,11
bitstream,11
Climate change adaptation,11
United Nations,11
climate risks,10
water security,10
water stress,10
infrastructure,10
food systems,10
economic growth,10
SDGs,10
Indigenous Knowledge,10
extreme weather events,10
hydropower,10
