keyword,count
climate change,466
medium confidence,151
India,79
adaptation,73
China,71
irrigation,68
water security,60
Climate change,58
Bangladesh,56
drought,53
Europe,52
Indigenous Peoples,51
precipitation,50
South America,49
agriculture,48
floods,46
water scarcity,44
North America,43
Cambridge University Press,41
global warming,41
Climate Change,40
Africa,39
water resources,37
water quality,37
USA,36
Australia,35
women,35
climate change adaptation,35
high confidence,34
water availability,34
anthropogenic climate change,33
Canada,32
Nepal,31
Asia,28
freshwater ecosystems,27
Brazil,26
Ethiopia,26
hydropower production,25
flooding,25
AR5,25
Water Resour,25
droughts,24
IPCC,24
adaptive capacity,24
uncertainty,24
uncertainties,24
southern Africa,24
water,24
Geosci,24
water insecurity,23
Kenya,23
soil moisture,22
IKLK,21
soil erosion,21
Peru,20
governance,20
urbanisation,20
food security,20
developing countries,19
adaptation responses,19
water sector,19
migration,19
South Asia,18
sanitation,18
farmers,18
water cycle,17
hydrological cycle,17
water stress,17
South Africa,17
local communities,17
rainfall,17
Hurricane Harvey,17
Chile,17
adaptation measures,16
climate variability,16
United Kingdom,16
streamflow,15
land use,15
transpiration,15
water management,15
permafrost,15
hydropower,15
Springer International Publishing,15
Working Group II,14
groundwater,14
SDGs,14
water governance,14
climate models,14
Pakistan,14
Ghana,14
sustainable development,14
World Bank,14
Disaster Risk Reduct,14
UK,13
WHO,13
water use,13
population growth,13
maize,13
disaster risk reduction,13
sea level rise,13
adaptation response,13
Agriculture,12
extreme weather events,12
Mediterranean,12
groundwater storage,12
agronomic practices,12
CMIP6,12
infrastructure,12
water demand,12
runoff,12
Tanzania,12
climate extremes,12
heavy precipitation,11
central Asia,11
extreme events,11
flood risk,11
Irrigation,11
knowledge gap,11
small islands,11
SROCC,11
hydropower generation,11
river basins,11
extreme precipitation,11
central Africa,11
cultural water uses,11
CMIP5,11
agricultural production,11
irrigated agriculture,11
urban areas,11
France,11
resilience,11
gender,11
Intergovernmental Panel on Climate Change,10
tropics,10
WEF,10
rainfall variability,10
Paris Agreement,10
desertification,10
West Africa,10
Southeast Asia,10
northern Europe,10
food insecurity,10
vulnerability,10
sediment load,10
Sectoral,10
Mozambique,10
biodiversity,10
Spain,10
hydrology,10
Indonesia,10
water use efficiency,10
climate change impacts,10
Climate Change Adaptation,10
Climatol,10
Anthropogenic climate change,9
ecosystems,9
population,9
climate risks,9
rainwater harvesting,9
confidence,9
food production,9
UNICEF,9
cultural identity,9
Middle East,9
groundwater recharge,9
Finland,9
river floods,9
flood protection,9
rice,9
Thailand,9
medium agreement,9
water sources,9
hydrological changes,9
health,9
Malawi,9
freshwater species,9
Migration,9
GCMs,9
adaptation strategies,9
modelling,9
Philippines,9
capacity building,9
groundwater resources,9
adaptation strategy,9
coping strategies,9
Assessment Report,9
United States,9
environmental change,9
residual impacts,8
climate resilient development,8
Indigenous knowledge,8
Water Security,8
water supply,8
societal impacts,8
land use change,8
annual mean precipitation,8
wildfires,8
East Africa,8
land degradation,8
WaSH,8
household water insecurity,8
poverty,8
knowledge gaps,8
climate impacts,8
traditional peoples,8
Peruvian Andes,8
climate change mitigation,8
Vietnam,8
climate risk,8
agricultural sector,8
adaptation options,8
outcomes,8
residual risks,8
cooperation,8
adaptation outcomes,8
Nigeria,8
Gender,8
Intergovernmental Panel on,8
Working Group I,8
children,7
developed countries,7
crop yields,7
temperature,7
snowmelt,7
Water security,7
reforestation,7
Water,7
Global Warming,7
glaciers,7
vegetation,7
projected,7
drinking water,7
Evapotranspiration,7
Soil Moisture,7
Alaska,7
terrestrial ecosystems,7
human activities,7
low flows,7
hydrological models,7
CMIP5 GCMs,7
Germany,7
landslides,7
wildfire,7
Uganda,7
Syria,7
ts,7
ecosystem services,7
heatwaves,7
Senegal,7
girls,7
informal settlements,7
irrigation expansion,7
conservation agriculture,7
crop diversification,7
climate adaptation,7
maladaptive outcomes,7
NbS,7
Zimbabwe,7
smallholder farmers,7
Women,7
Geoforum,7
Lancet Planet,7
Climate Change 2021,7
sustainable development goals,7
aquifers,6
vulnerable communities,6
Climate change impacts,6
WaSH services,6
hydrological extremes,6
water adaptation,6
carbon capture,6
local knowledge,6
World Economic Forum,6
Water insecurity,6
precipitation extremes,6
environmental flow requirements,6
global hydrological models,6
aerosols,6
glacier melt,6
CO2 concentrations,6
climate,6
Permafrost,6
Northern Hemisphere,6
Arctic,6
climate warming,6
land use changes,6
river flooding,6
Belgium,6
tropical cyclones,6
livestock,6
North China Plain,6
permafrost degradation,6
wheat,6
cropping patterns,6
renewable energy,6
Switzerland,6
climate hazards,6
flood events,6
western Europe,6
Cyclone Amphan,6
wetlands,6
conflict,6
rainfall patterns,6
inundation,6
global warming levels,6
sustainability,6
Australasia,6
EbA,6
Desalination,6
Smallholder farmers,6
Sustainable Development,6
sustainable land management,6
UNESCO,6
Japan,5
disaster events,5
socioeconomic factors,5
heavy rainfall events,5
meteorological drought,5
Andes,5
European Union,5
climate risk reduction,5
Sustainable Development Goals,5
marginalised groups,5
afforestation,5
water use sectors,5
global population,5
snow cover,5
Central Asia,5
SRCCL,5
physical water scarcity,5
evapotranspiration,5
CMIP5 climate models,5
North Africa,5
evaporation,5
river flows,5
GHG emissions,5
anthropogenic forcing,5
CO2,5
European Alps,5
cryosphere,5
snowmelt floods,5
hydrological drought,5
Anthropogenic influence,5
El Niño,5
water consumption,5
agricultural drought,5
drought events,5
Groundwater,5
waterborne diseases,5
Zambia,5
sedimentation,5
Tibetan Plateau,5
semiarid regions,5
mental health,5
Ecuador,5
education,5
climate justice,5
New Zealand,5
glacier retreat,5
ensemble members,5
Sahel,5
subtropics,5
autonomous adaptation,5
global GDP,5
global agricultural models,5
Colombia,5
hygiene,5
desalinated water,5
dams,5
residual risk,5
employment,5
UNEP,5
ecological knowledge,5
polycentric governance,5
Public Health,5
greenhouse gas fluxes,5
Land Use Policy,5
shared socioeconomic pathways,5
future risks,4
flooding events,4
energy production,4
water pollution,4
precipitation intensity,4
Eurasia,4
Latin America,4
soil moisture conservation,4
precipitation change,4
mitigation measures,4
synergies,4
Global Risks Report,4
freshwater availability,4
water requirements,4
water withdrawals,4
water footprint,4
seasonality,4
risks,4
East Asia,4
drip irrigation,4
AR6,4
Water Scarcity,4
Water Management,4
human influence,4
planning,4
central estimate,4
southern Europe,4
precipitation patterns,4
physiological responses,4
increased,4
land surface,4
groundwater systems,4
Hydrological Cycle,4
dry spells,4
streamflow changes,4
Precipitation,4
climatic regions,4
CIESIN,4
age,4
glacier mass loss,4
mountain regions,4
snowmelt runoff,4
global,4
glacier runoff,4
cryospheric changes,4
flood exposure,4
economic development,4
Luxembourg,4
coastal flooding,4
extreme precipitation events,4
Southern Africa,4
critical knowledge gap,4
drought conditions,4
Tunisia,4
algal blooms,4
contaminants,4
fish,4
water quality degradation,4
Greece,4
sediment yield,4
Italian Alps,4
d,4
soybeans,4
hydropower plants,4
thermoelectric power,4
Floods,4
Houston,4
extreme rainfall events,4
human systems,4
disaster risk management,4
Czech Republic,4
Netherlands,4
European countries,4
high,4
transboundary river basins,4
Human Mobility,4
hydrological change,4
Local Communities,4
Traditional Peoples,4
Inuit,4
cultural beliefs,4
individual grid boxes,4
Mediterranean region,4
CMIP6 models,4
Central America,4
Mexico,4
eastern Europe,4
groundwater depletion,4
drylands,4
impact models,4
crop production,4
water limitations,4
hydropower potential,4
urban water management,4
freshwater biodiversity,4
Adaptation,4
soil conservation measures,4
Conservation agriculture,4
freshwater resources,4
Singapore,4
irrigation efficiency,4
crop yield,4
ation,4
urban adaptation,4
European cities,4
adaptation finance,4
desalination,4
crop systems,4
Burkina Faso,4
