keyword,count
climate change,153
adaptation,139
IPCC,68
sustainable development,43
climate change adaptation,43
Cambridge University Press,42
Paris Agreement,35
vulnerability,34
transformational adaptation,33
governance,29
UNFCCC,29
AR5,28
resilience,28
biodiversity,26
AR6,24
Intergovernmental Panel on Climate Change,23
climate risk,23
SDGs,22
climate justice,22
Indigenous Peoples,21
Climate Change,18
risk management,18
climate resilient development,18
climate risks,17
mitigation,16
climate action,15
uncertainties,15
Working Group I,15
climate adaptation,14
climate change impacts,14
medium confidence,13
GHG emissions,13
global warming,13
Climate change,13
adaptive capacity,13
UNEP,13
Working Group II,12
Sixth Assessment Report,12
Resilience,12
ecosystems,12
climate projections,12
IK,12
finance,11
justice,11
natural systems,11
Ecosystem Services,11
ecosystem services,10
sustainability,10
Sustainable Development,10
uncertainty,10
attribution,10
LK,10
Sectoral,10
Indigenous knowledge,9
societal goals,9
iterative risk management,9
climate change risks,9
human systems,9
food security,9
Biodiversity,9
developing countries,9
Climate Change Adaptation,9
Climate,9
Sustainable Development Goals,8
synergies,8
risk,8
disaster risk reduction,8
ethics,8
extreme events,8
land degradation,8
Vulnerability,8
maladaptation,8
health,8
Europe,8
social justice,7
Working Groups,7
risk assessment,7
solution space,7
equity,7
adaptation planning,7
IPCC AR5,7
risk framing,7
agriculture,7
humans,7
United States,7
incremental adaptation,7
South Africa,6
ecological systems,6
distributive justice,6
social progress,6
knowledge,6
adaptation limits,6
human societies,6
Adaptation,6
learning,6
expert judgement,6
United Nations,6
Oxford University Press,6
Intergovernmental Panel of Climate Change,6
Fifth Assessment Report,6
Kenya,6
India,5
extreme weather events,5
residual risks,5
gender,5
politics,5
cultures,5
procedural justice,5
adaptive actions,5
planning,5
civil society,5
infrastructure,5
WGII AR6,5
climate change mitigation,5
scientific literature,5
exposure,5
risks,5
disaster risk management,5
CMIP5,5
GWL,5
storylines,5
human health,5
Asia,5
adaptation action,5
transparency,5
UNDP,5
adaptation research,5
Climate change adaptation,5
Global Warming,5
Australia,4
poverty,4
Urban Agenda,4
local knowledge,4
decision makers,4
adaptation effectiveness,4
effectiveness,4
Adaptation limits,4
forced transformation,4
competition,4
multiple actors,4
IPCC Fifth Assessment Report,4
Paris Agreement goals,4
global mean temperature,4
adaptation gaps,4
land use,4
human society,4
climate mitigation,4
climate resilient development pathways,4
Risk,4
probabilities,4
drought,4
SIDS,4
feasibility,4
concentration pathways,4
CMIP6,4
WGI AR6,4
temperature,4
narratives,4
socioeconomic development,4
living standards,4
tipping points,4
societal responses,4
anthropogenic climate change,4
fairness,4
societies,4
UNESCO,4
mass extinctions,4
Anthropocene,4
adaptation actions,4
adaptation finance,4
innovation,4
power relationships,4
Global Commission,4
degrowth,4
Global Greenhouse Gas Emission Pathways,4
Global Change Research Program,4
Climate Change 2021,4
Assessment Report,4
Intergovernmental Panel on,4
Key Concepts,3
societal changes,3
food insecurity,3
Disaster Risk Reduction,3
Convention on Biological Diversity,3
risk reduction,3
race,3
climate change responses,3
multiple stressors,3
knowledge systems,3
mitigation responses,3
shared socioeconomic pathways,3
recognition,3
adaptation options,3
enablers,3
social movements,3
societal context,3
climate,3
cultural heritage,3
Transformation,3
residual risk,3
natural resources,3
cooperation,3
social media,3
climate resilience,3
financial flows,3
UNISDR,3
CBD,3
climate actions,3
GHGs,3
adaptation needs,3
water resources,3
sea level rise,3
desertification,3
land use change,3
local communities,3
greenhouse gas emissions,3
IPCC AR6,3
regional chapters,3
climate events,3
social sciences,3
decision support,3
transformation,3
adverse consequences,3
insurance,3
security,3
human security,3
aerosols,3
SSP scenarios,3
emissions scenarios,3
SSPs,3
WGI Interactive Atlas,3
global warming level,3
social vulnerability,3
water security,3
coral reefs,3
heat waves,3
culture,3
Extreme Events,3
IPCC Sixth Assessment Report,3
confidence,3
natural ecosystems,3
crop production,3
environmental change,3
enabling conditions,3
cultural diversity,3
UN Declaration,3
climate research,3
biota,3
climatic variability,3
species extinctions,3
rapid climate change,3
hyperthermals,3
Holocene,3
South America,3
recognitional justice,3
public policy,3
happiness,3
welfare,3
China,3
Brazil,3
Iterative risk management,3
global stocktake,3
grasslands,3
mangroves,3
NbS,3
non-economic losses,3
income,3
sustainability transitions literature,3
deliberate transformation,3
system change,3
urban areas,3
GDP,3
Working Group III,3
transformational cycle,3
international frameworks,3
Edward Elgar Publishing,3
political ecology,3
mental health,3
Physical Science Basis,3
social change,3
National Climate Assessment,3
UK,3
Springer International Publishing,3
human migration,3
Sustainability,3
global climate change,3
MIT Press,3
Indigenous communities,3
France,3
Point of Departure,2
climate system,2
tropical coral reefs,2
global pandemic,2
