keyword,count
climate change,396
Asia,319
China,240
India,177
South Asia,107
Bangladesh,93
Climate Change,82
Southeast Asia,69
Philippines,69
Central Asia,60
Climate change,56
Nepal,56
Japan,55
Indonesia,49
agriculture,48
East Asia,47
adaptation,47
medium confidence,46
food security,46
Pakistan,41
Vietnam,41
Thailand,39
Iran,38
climate change adaptation,38
sustainable development,28
precipitation,27
global warming,27
North Asia,27
West Asia,27
Russia,26
floods,25
ecosystem services,25
drought,24
developing countries,23
coral reefs,23
biodiversity,22
CCA,22
women,21
adaptive capacity,21
Cambridge University Press,19
Disaster Risk Reduction,19
Korea,18
water resources,18
Taiwan,18
Malaysia,18
SLR,17
poverty,17
Republic of Korea,17
migration,17
World Bank,17
Sri Lanka,16
resilience,16
Asian countries,15
dust storms,15
heatwaves,15
governance,15
extreme weather events,15
Indigenous knowledge,15
Agriculture,15
Climate Change Adaptation,15
ecosystems,14
ocean acidification,14
Myanmar,14
droughts,14
flooding,14
coastal cities,14
land use,14
tropical cyclones,14
irrigation,14
adaptation costs,14
extreme events,13
Tibetan Plateau,13
fisheries,13
urban adaptation,13
heat stress,13
mortality,13
agricultural production,13
farmers,13
Africa,13
IKLK,13
Intergovernmental Panel on Climate Change,12
Asian cities,12
human health,12
cyclones,12
disaster risk reduction,12
urban areas,12
water scarcity,12
insurance,12
Disaster Risk Reduct,12
Climatol,12
aquaculture,11
IPCC,11
urbanisation,11
South China Sea,11
infrastructure,11
population growth,10
high confidence,10
sea level rise,10
food production,10
Cambodia,10
risk perception,10
adaptation measures,10
citizen science,10
population,10
permafrost,10
climate variability,10
children,10
UNESCAP,10
United Nations,10
climate action,10
climate adaptation,10
social protection,10
Public Health,10
Sustainable Development,10
Water Resour,10
water supply,9
seagrass meadows,9
Mongolia,9
remote sensing,9
modelling,9
water security,9
gender,9
Women,9
Paris Agreement,9
adaptation planning,9
SDGs,9
water stress,9
disaster risk management,9
GHG emissions,9
Working Group I,9
Ecosyst,9
Climate change adaptation,9
Republic,8
Sixth Assessment Report,8
malaria,8
Afghanistan,8
Biodiversity,8
western North Pacific,8
ASEAN,8
climate warming,8
uncertainty,8
Persian Gulf,8
