keyword,count
climate change,298
urban areas,81
adaptation,74
climate change adaptation,74
resilience,69
climate adaptation,69
informal settlements,55
Africa,51
China,47
NBS,45
Climate Change,43
India,42
sustainable development,42
infrastructure,40
Europe,39
urbanisation,39
sea level rise,36
settlements,32
urban adaptation,32
Climate change,31
cities,29
Indonesia,27
governance,26
health,26
medium confidence,24
urban planning,24
urban heat island,24
United Nations,24
climate risks,23
World Bank,23
flooding,22
sustainability,22
AR5,21
SDGs,21
women,21
vulnerability,20
poverty,20
climate risk,19
South Africa,18
children,18
Bangladesh,18
flood risk,18
Disaster Risk Reduct,18
Sustainability,18
ecosystem services,17
investment,17
Puerto Rico,17
Cambridge University Press,16
Asia,16
mitigation,16
planning,16
IPCC,16
Latin America,16
UK,16
urban resilience,16
institutional change,16
key infrastructure,15
adaptive capacity,15
gender,15
risk,15
South Asia,15
climate mitigation,15
local knowledge,15
social learning,15
green infrastructure,15
Indigenous knowledge,15
insurance,15
Global South,15
urban development,15
USA,15
Canada,15
Land Use Policy,15
climate change mitigation,14
climate resilience,14
urban population,14
disaster risk reduction,14
heatwaves,14
Australia,14
Ghana,14
urban agriculture,14
urban populations,13
land subsidence,13
drought,13
population growth,13
Sustainable Development Goals,13
climate resilient development,13
Disaster Risk Reduction,13
finance,13
Nigeria,13
floods,13
mortality,13
human settlements,12
heat stress,12
urban communities,12
air quality,12
extreme weather events,12
OECD,12
social protection,12
food security,12
land use,12
land use planning,12
urban governance,12
civil society,12
adaptation strategies,12
landslides,12
African cities,12
transformative adaptation,11
education,11
Philippines,11
climate change risks,11
water scarcity,11
New York City,11
Climate Change Adaptation,11
corruption,11
inequality,11
Public Health,11
United States,11
global warming,10
Paris Agreement,10
Urban Agenda,10
zoning,10
physical infrastructure,10
Urbanisation,10
precipitation,10
urban,10
urban flooding,10
Pakistan,10
Brazil,10
Tanzania,10
ICT,10
Urban Areas,10
cultural heritage,10
transformative capacity,10
Netherlands,10
Urbanization,10
human health,9
climate change risk,9
climate change impacts,9
adaptation options,9
disaster risk management,9
rural areas,9
justice,9
Colombia,9
flood events,9
social capital,9
urban heat island effect,9
security,9
coastal cities,9
health risks,9
urban poor,9
Vietnam,9
water resources,9
public health,9
green roofs,9
sanitation,9
accountability,9
transparency,9
Nepal,9
social vulnerability,8
local governments,8
urban settlements,8
climate finance,8
Sendai Framework,8
urban systems,8
Sustainable Development,8
Cities,8
urban climate resilience,8
cascading risks,8
extreme events,8
thermal comfort,8
air conditioning,8
modelling,8
stormwater management,8
Southeast Asia,8
climate,8
economic development,8
Infrastructure,8
storm surges,8
wetlands,8
urban trees,8
Settlements,8
England,8
Kenya,8
private sector,8
Germany,8
urbanization,8
Water Policy,8
social infrastructure,7
biodiversity,7
social justice,7
informality,7
elderly,7
urban contexts,7
urban centres,7
Chile,7
NGOs,7
social media,7
vulnerable populations,7
Middle East,7
risks,7
migrants,7
air pollution,7
cold waves,7
Mexico,7
flood protection,7
infrastructure systems,7
urban infrastructure,7
urban sustainability,7
climate gentrification,7
early warning systems,7
WHO,7
climate action,7
Ethiopia,7
Covenant of Mayors,7
heat waves,7
Resilience,7
Disasters,7
energy infrastructure,6
urban expansion,6
housing,6
risk management,6
youth,6
2030 Agenda,6
infrastructures,6
informal urban settlements,6
urban heat islands,6
uncertainty,6
government,6
urban climate adaptation,6
climate justice,6
learning,6
European cities,6
Asian cities,6
flood risks,6
South Korea,6
wildfires,6
Planning,6
Uganda,6
resettlement,6
migration,6
social safety nets,6
water infrastructure,6
pluvial flooding,6
mangroves,6
demographics,6
community resilience,6
Malaysia,6
developing countries,6
LMICs,6
climate information,6
urban forests,6
street trees,6
adaptation planning,6
urban form,6
water quality,6
Los Angeles,6
Urban agriculture,6
ICTs,6
greenhouse gas emissions,6
private finance,6
capacity building,6
Bengaluru,6
European Union,6
policy action gap,6
adaptation finance,6
Himalayas,6
Semarang,6
Geoforum,6
Lancet Planet,6
Urban Climate Change Research Network,6
Urban Plan,6
Climate change adaptation,6
Ecosyst,6
urban risk,5
race,5
age,5
heat exposure,5
climate governance,5
Poverty,5
infrastructure services,5
risk assessments,5
temperature,5
urban growth,5
Russia,5
Thailand,5
Nairobi,5
green spaces,5
public services,5
vulnerable communities,5
international agreements,5
innovation,5
risk reduction,5
air pollutants,5
high confidence,5
global climate change,5
extreme heat,5
North Africa,5
built environment,5
tropical cyclones,5
Mekong Delta,5
embankments,5
surface water flooding,5
adaptation actions,5
urban water scarcity,5
Singapore,5
East Asia,5
intersectionality,5
Migration,5
urban migration,5
Fiji,5
adaptation strategy,5
infrastructure networks,5
Sweden,5
transport infrastructure,5
coastal flooding,5
ICT infrastructure,5
natural hazards,5
projected urbanisation patterns,5
water resource management,5
adaptation gap,5
supply chains,5
seawalls,5
vulnerable groups,5
Iran,5
Insurance,5
building design,5
historic buildings,5
politics,5
Caribbean,5
CRD,5
businesses,5
coping strategies,5
urban climate governance,5
transnational municipal networks,5
water management,5
European Environment Agency,5
community organisations,5
Urban adaptation,5
Social learning,5
ACCCRN,5
climate policy,5
indigenous knowledge,5
Global Environmental Change,5
flood risk management,5
urban green spaces,5
overheating risk,5
Habitat International,5
Water Resour,5
statista,5
Hazards,5
urban vulnerability,4
rural settlements,4
adaptive capacities,4
pandemic,4
adaptive action,4
Urban infrastructure,4
social policy,4
risk transfer,4
urban residents,4
marginalisation,4
population,4
climate adaptation planning,4
UNISDR,4
industry,4
Global Warming,4
SROCC report,4
reflexivity,4
European Commission,4
critical infrastructure,4
Social infrastructure,4
trees,4
rapid urbanisation,4
megacities,4
Informality,4
overcrowding,4
climate events,4
medium agreement,4
collective action,4
ecosystems,4
Global agreement,4
adaptation plans,4
adaptation responses,4
UNFCCC,4
international networks,4
droughts,4
flood hazards,4
Livelihoods,4
Heat stress,4
ventilation,4
land use changes,4
wind,4
differential vulnerability,4
rural,4
transportation infrastructure,4
communication technology,4
water,4
ICT assets,4
climate adaptation measures,4
urban vegetation,4
inundation,4
Hurricane Sandy,4
coastal settlements,4
health care,4
Green infrastructure,4
regulations,4
levees,4
London,4
climate impacts,4
green gentrification,4
property values,4
community gardens,4
flood risk reduction,4
equity,4
urban policy,4
morbidity,4
World Health Organization,4
information systems,4
activism,4
economics,4
lakes,4
tree species,4
Melbourne,4
food production,4
Sanitation,4
bioswales,4
grey infrastructure,4
climate changes,4
coastal protection,4
hydrology,4
rainwater harvesting,4
water availability,4
solar radiation,4
communication technologies,4
dikes,4
Sponge City,4
class,4
vulnerability reduction,4
Mitigation,4
climate compatible development,4
partnerships,4
urban climate change adaptation,4
monitoring,4
regulation,4
US cities,4
Institutional change,4
mainstreaming,4
Informal settlements,4
urban design,4
Corruption,4
African,4
UNCTAD,4
Fifth Assessment Report,4
river basins,4
Urban Resilience,4
Puerto Ricans,4
spatial planning,4
Governance,4
Urban Water,4
Environmental Planning,4
Environmental Sustainability,4
Climate adaptation,4
Infrastructure Asset Manag,4
conceptual framework,4
Geosci,4
Indian cities,4
Women,4
climate adaptation policy,4
Statista,4
Regional environmental change,4
Great Britain,4
urban environment,4
ambient air pollution,4
Working Group II,3
Intergovernmental Panel on Climate Change,3
climate change hazards,3
medium evidence,3
social inequality,3
urban land,3
synergies,3
stranded assets,3
